,eng_word,l1,l1_context,l2,l2_context
773,come together,no_equality,,объединить свои усилия,
774,come together,se réunir,meet | gather | get together | convene | meet | together-~-come together | ,встречаться,meet | occur | meet | confer | encounter | date | come together | date | 
775,come together,se rejoindre,together-~-come together | get together | converge | ,соединяться,connect | incorporate | come together | combine | connect | 
776,come together,se rejoindre,together-~-come together | get together | converge | ,сложиться,develop | establish | come together | fold | spell | form | 
777,come together,no_equality,,слиться воедино,
778,come across,rencontrer,to come across several circles|meet | encounter | face | experience | meet | find | ,сталкиваться,face | encounter | confront | collide | deal | clash | suffer | face | hit | 
779,come across,rencontrer,to come across several circles|meet | encounter | face | experience | meet | find | ,встречать,meet | greet | encounter | welcome | meet | meet before | 
780,come across,rencontrer,to come across several circles|meet | encounter | face | experience | meet | find | ,наткнуться,bump | stumble | encounter | 
781,come across,croiser,cross | encounter | intersect | cross | fold | ,пересекать,cross | cross | intersect | 
782,come across,no_equality,,попадаться,
783,come across,rencontrer,to come across several circles|meet | encounter | face | experience | meet | find | ,сталкиваться,face | encounter | confront | collide | deal | clash | suffer | face | hit | 
784,come across,rencontrer,to come across several circles|meet | encounter | face | experience | meet | find | ,встречать,meet | greet | encounter | welcome | meet | meet before | 
785,come across,rencontrer,to come across several circles|meet | encounter | face | experience | meet | find | ,наткнуться,bump | stumble | encounter | 
786,come across,no_equality,,попасться,
787,come across,croiser,cross | encounter | intersect | cross | fold | ,пересекать,cross | cross | intersect | 
788,come across,no_equality,,натолкнуться,
789,come back,rentrer,to come back home|return | go back | return | fit | go home | return home | get back | come back | ,вернуться,to come back quickly|to come back here|return | go back | go | get back | come back | return | revert | 
790,come back,rentrer,to come back home|return | go back | return | fit | go home | return home | get back | come back | ,возвращаться,to come back home late|return | return | go back | come back | get back | move back | revert | 
791,come back,rentrer,to come back home|return | go back | return | fit | go home | return home | get back | come back | ,прилетать,fly | arrive | show up | 
792,come back,revenir,to come back online|to come back with a few shillings|to come back in the winter|to always come back into the program|return | go back | come back | go | return | revert | get back | amount | ,вернуться,to come back quickly|to come back here|return | go back | go | get back | come back | return | revert | 
793,come back,réapparaître,reappear | recur | reemerge | reoccur | appear again | resurface | reappear | reemerge | ,no_equality,
794,come back,rentrer,to come back home|return | go back | return | fit | go home | return home | get back | come back | ,вернуться,to come back quickly|to come back here|return | go back | go | get back | come back | return | revert | 
795,come back,revenir,to come back online|to come back with a few shillings|to come back in the winter|to always come back into the program|return | go back | come back | go | return | revert | get back | amount | ,вернуться,to come back quickly|to come back here|return | go back | go | get back | come back | return | revert | 
796,come back,rentrer,to come back home|return | go back | return | fit | go home | return home | get back | come back | ,возвращаться,to come back home late|return | return | go back | come back | get back | move back | revert | 
797,come back,rentrer,to come back home|return | go back | return | fit | go home | return home | get back | come back | ,прилетать,fly | arrive | show up | 
798,come into,entrer,to come into contact|to come into the European Union|to come into force accordingly|to come into play|enter | go | type | enter | get | come | fall | ,войти,to come into the room|enter | include | come in | login | walk | go in | comprise | walk in | logon | 
799,come into,entrer,to come into contact|to come into the European Union|to come into force accordingly|to come into play|enter | go | type | enter | get | come | fall | ,вступить,to come into force|enter | join | engage | step | take effect | join | exchange | take over | 
800,come into,entrer,to come into contact|to come into the European Union|to come into force accordingly|to come into play|enter | go | type | enter | get | come | fall | ,вступать,to come into play|enter | engage | join | come in | embark | enroll | adhere | kick in | 
801,come into,naître,bear | arise | incur | emerge | give rise to | originate | found | bear | ,no_equality,
802,come into,entrer,to come into contact|to come into the European Union|to come into force accordingly|to come into play|enter | go | type | enter | get | come | fall | ,войти,to come into the room|enter | include | come in | login | walk | go in | comprise | walk in | logon | 
803,come into,entrer,to come into contact|to come into the European Union|to come into force accordingly|to come into play|enter | go | type | enter | get | come | fall | ,вступить,to come into force|enter | join | engage | step | take effect | join | exchange | take over | 
804,come into,entrer,to come into contact|to come into the European Union|to come into force accordingly|to come into play|enter | go | type | enter | get | come | fall | ,вступать,to come into play|enter | engage | join | come in | embark | enroll | adhere | kick in | 
805,come up,avancer,to come up with proposals|to come up with a joint resolution|advance | move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,подойти,come | go up | fit | walk | approach | go over | walk up | suit | 
806,come up,avancer,to come up with proposals|to come up with a joint resolution|advance | move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,подходить,suit | fit | approach | walk up | place | go up | match | befit | 
807,come up,avancer,to come up with proposals|to come up with a joint resolution|advance | move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,подниматься,rise | go up | climb | get up | lift | rise up | climb up | 
808,come up,avancer,to come up with proposals|to come up with a joint resolution|advance | move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,выступить,speak | perform | act | issue | deliver | address | come out | speak out | 
809,come up,avancer,to come up with proposals|to come up with a joint resolution|advance | move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,подняться,rise | get up | stand up | go up | climb | rise up | service | jump | access | 
810,come up,trouver,to come up with a solution|to come up with the answer|find | find | think | identify | reach | locate | get | ,придти,to come up that decision|come | arrive | come | come in | 
811,come up,trouver,to come up with a solution|to come up with the answer|find | find | think | identify | reach | locate | get | ,приходить,come | come | arrive | come in | 
812,come up,arriver,to come up with a strategy|arrive | happen | come | get | reach | achieve | arrive | manage | occur | ,придти,to come up that decision|come | arrive | come | come in | 
813,come up,monter,to come up from my lungs|mount | rise | climb | go up | assemble | ride | fit | climb | ascend | ,подниматься,rise | go up | climb | get up | lift | rise up | climb up | 
814,come up,aboutir,lead | result | achieve | succeed | up-~-end up | arrive | end | achieve | culminate | ,no_equality,
815,come up,se présenter,come | arise | appear | occur | stand | attend | up-~-show up | arrive | ,придти,to come up that decision|come | arrive | come | come in | 
816,come up,inventer,invent | invent | make up | coin | devise | fabricate | contrive | ,no_equality,
817,come up,s'annoncer,loom | loom | herald | up-~-shape up | down-~-come down | ,no_equality,
818,come up,formuler,make | formulate | express | make | word | formulate | put forward | draw up | articulate | ,выступить,speak | perform | act | issue | deliver | address | come out | speak out | 
819,come up,avancer,to come up with proposals|to come up with a joint resolution|advance | move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,подойти,come | go up | fit | walk | approach | go over | walk up | suit | 
820,come up,trouver,to come up with a solution|to come up with the answer|find | find | think | identify | reach | locate | get | ,придти,to come up that decision|come | arrive | come | come in | 
821,come up,arriver,to come up with a strategy|arrive | happen | come | get | reach | achieve | arrive | manage | occur | ,придти,to come up that decision|come | arrive | come | come in | 
822,come up,se présenter,come | arise | appear | occur | stand | attend | up-~-show up | arrive | ,придти,to come up that decision|come | arrive | come | come in | 
823,come up,avancer,to come up with proposals|to come up with a joint resolution|advance | move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,подходить,suit | fit | approach | walk up | place | go up | match | befit | 
824,come up,avancer,to come up with proposals|to come up with a joint resolution|advance | move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,подниматься,rise | go up | climb | get up | lift | rise up | climb up | 
825,come up,monter,to come up from my lungs|mount | rise | climb | go up | assemble | ride | fit | climb | ascend | ,подниматься,rise | go up | climb | get up | lift | rise up | climb up | 
826,come up,trouver,to come up with a solution|to come up with the answer|find | find | think | identify | reach | locate | get | ,приходить,come | come | arrive | come in | 
827,come up,no_equality,,возникать,arise | occur | appear | emerge | raise | arise | 
828,come up,avancer,to come up with proposals|to come up with a joint resolution|advance | move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,выступить,speak | perform | act | issue | deliver | address | come out | speak out | 
829,come up,formuler,make | formulate | express | make | word | formulate | put forward | draw up | articulate | ,выступить,speak | perform | act | issue | deliver | address | come out | speak out | 
830,come up,no_equality,,возникнуть,arise | emerge | occur | appear | originate | experience | encounter | result | 
831,come up,avancer,to come up with proposals|to come up with a joint resolution|advance | move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,подняться,rise | get up | stand up | go up | climb | rise up | service | jump | access | 
832,come down,s'annoncer,loom | come up | loom | herald | up-~-shape up | down-~-come down | ,no_equality,
833,come down,s'écrouler,collapse | crumble | collapse | crumble | down-~-fall down | tumble | apart-~-fall apart | down-~-come down | unravel | ,no_equality,
834,come down,no_equality,,опускаться,fall | drop | lower | sink | descend | go down | come down | get down | come down | 
835,curriculum,curriculum,community-oriented curriculum|french national curriculum|cross~cultural curriculum|school curricula|resume | ,учебная программа,educational curriculum|
836,curriculum,curriculum,community-oriented curriculum|french national curriculum|cross~cultural curriculum|school curricula|resume | ,школьная программа,school curriculum|
837,curriculum,programme,Research Curricula|core curriculum|national curriculum|common curriculum|programme | agenda | subroutine | ,учебная программа,educational curriculum|
838,curriculum,enseignement,nursing curricula|education | teaching | lesson | instruction | ,учебная программа,educational curriculum|
839,curriculum,cursus,set curriculum|personalized curriculum|syllabus | degree course | learning path | curriculum framework | ,учебная программа,educational curriculum|
840,curriculum,curriculum,community-oriented curriculum|french national curriculum|cross~cultural curriculum|school curricula|resume | ,учебная программа,educational curriculum|
841,curriculum,programme,Research Curricula|core curriculum|national curriculum|common curriculum|programme | agenda | subroutine | ,учебная программа,educational curriculum|
842,curriculum,enseignement,nursing curricula|education | teaching | lesson | instruction | ,учебная программа,educational curriculum|
843,curriculum,cursus,set curriculum|personalized curriculum|syllabus | degree course | learning path | curriculum framework | ,учебная программа,educational curriculum|
844,curriculum,no_equality,,учебный план,
845,curriculum,no_equality,,программа обучения,
846,curriculum,curriculum,community-oriented curriculum|french national curriculum|cross~cultural curriculum|school curricula|resume | ,школьная программа,school curriculum|
847,curriculum,no_equality,,курс обучения,
848,curriculum,no_equality,,учебный курс,
849,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
850,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,знание,scientific expertise|knowledge | skill | 
851,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,экспертиза,sanitary-hygienical expertise|local expertise|examination | assessment | review | inspection | evaluation | appraisal | expert review | expert study | 
852,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,компетентность,competence | proficiency | 
853,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,компетенция,competence | jurisdiction | 
854,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,квалификация,qualification | skill | training | proficiency | professional skill | professional development | 
855,expertise,savoir-faire,unique expertise|european expertise|real expertise|SAN expertise|know-how | skill | savoir-faire | craftsmanship | ,ноу-хау,know-how | 
856,expertise,savoir-faire,unique expertise|european expertise|real expertise|SAN expertise|know-how | skill | savoir-faire | craftsmanship | ,знание,scientific expertise|knowledge | skill | 
857,expertise,compétence,global expertise|professional expertise|functional expertise|existing expertise|competence | skill | jurisdiction | power | responsibility | qualification | proficiency | ability | ,знание,scientific expertise|knowledge | skill | 
858,expertise,expérience,practical expertise|experience | experiment | ,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
859,expertise,expert,external expertise|expertise inside the nhpd|independent technical expertise|clinical expertise|expert | specialist | ,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
860,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
861,expertise,expérience,practical expertise|experience | experiment | ,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
862,expertise,expert,external expertise|expertise inside the nhpd|independent technical expertise|clinical expertise|expert | specialist | ,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
863,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,знание,scientific expertise|knowledge | skill | 
864,expertise,compétence,global expertise|professional expertise|functional expertise|existing expertise|competence | skill | jurisdiction | power | responsibility | qualification | proficiency | ability | ,знание,scientific expertise|knowledge | skill | 
865,expertise,savoir-faire,unique expertise|european expertise|real expertise|SAN expertise|know-how | skill | savoir-faire | craftsmanship | ,знание,scientific expertise|knowledge | skill | 
866,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,экспертиза,sanitary-hygienical expertise|local expertise|examination | assessment | review | inspection | evaluation | appraisal | expert review | expert study | 
867,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,компетентность,competence | proficiency | 
868,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,компетенция,competence | jurisdiction | 
869,expertise,no_equality,,экспертная оценка,
870,expertise,savoir-faire,unique expertise|european expertise|real expertise|SAN expertise|know-how | skill | savoir-faire | craftsmanship | ,ноу-хау,know-how | 
871,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,квалификация,qualification | skill | training | proficiency | professional skill | professional development | 
872,expertise,no_equality,,специализация,specialization | specialty | Ms. | major | 
873,freeze,congeler,to freeze the insulin inhaler|,замораживание,credit freeze|price freeze|settlement freeze|armament freeze|refrigeration | freezing | 
874,freeze,congeler,to freeze the insulin inhaler|,замерзнуть,freeze over | 
875,freeze,givrer,frost | ,мороз,winter freeze|frost | cold | 
876,freeze,givrer,frost | ,заморозок,frost | deep-freeze | frozen area | 
877,freeze,gel,wage freeze|settlement freeze|temporary freeze|salary freeze|gel | frost | ,заморозить,to freeze history|halt | 
878,freeze,gel,wage freeze|settlement freeze|temporary freeze|salary freeze|gel | frost | ,замерзнуть,freeze over | 
879,freeze,blocage,system freeze|pay freeze|tuition freeze|blockage | lock-up | block | deadlock | blockade | hang | crash | lock | ,замерзнуть,freeze over | 
880,freeze,congélation,freezer | freezing temperatures | freezing | ,замерзнуть,freeze over | 
881,freeze,geler,to freeze the essential budgetary increases|to freeze the article|set aside | suspend | freeze over | freeze up | clot | jelly | thicken | ,замерзнуть,freeze over | 
882,freeze,bloquer,block | block | stick | jam | hang | lock | obstruct | strand | ,no_equality,
883,freeze,figer,to freeze the shifting phantasmagoria|congeal | stick | ,no_equality,
884,freeze,se figer,congeal | ,no_equality,
885,freeze,glacer,ice | glaze | chill | frost | ice | powder | candy | ,мороз,winter freeze|frost | cold | 
886,freeze,surgeler,deep-freeze  freeze | quick-freeze | deep-freeze | quick-freeze  freeze | deepfreeze | ,замерзнуть,freeze over | 
887,freeze,se bloquer,hang | up-~-lock up | lock up | stick | crash | jam | stall | lock | ,no_equality,
888,freeze,congeler,to freeze the insulin inhaler|,замораживание,credit freeze|price freeze|settlement freeze|armament freeze|refrigeration | freezing | 
889,freeze,no_equality,,мораторий,moratorium | 
890,freeze,givrer,frost | ,мороз,winter freeze|frost | cold | 
891,freeze,glacer,ice | glaze | chill | frost | ice | powder | candy | ,мороз,winter freeze|frost | cold | 
892,freeze,givrer,frost | ,заморозок,frost | deep-freeze | frozen area | 
893,freeze,no_equality,,замирание,
894,freeze,gel,wage freeze|settlement freeze|temporary freeze|salary freeze|gel | frost | ,заморозить,to freeze history|halt | 
895,freeze,no_equality,,замораживать,
896,freeze,no_equality,,замерзать,
897,freeze,congeler,to freeze the insulin inhaler|,замерзнуть,freeze over | 
898,freeze,gel,wage freeze|settlement freeze|temporary freeze|salary freeze|gel | frost | ,замерзнуть,freeze over | 
899,freeze,blocage,system freeze|pay freeze|tuition freeze|blockage | lock-up | block | deadlock | blockade | hang | crash | lock | ,замерзнуть,freeze over | 
900,freeze,congélation,freezer | freezing temperatures | freezing | ,замерзнуть,freeze over | 
901,freeze,geler,to freeze the essential budgetary increases|to freeze the article|set aside | suspend | freeze over | freeze up | clot | jelly | thicken | ,замерзнуть,freeze over | 
902,freeze,surgeler,deep-freeze  freeze | quick-freeze | deep-freeze | quick-freeze  freeze | deepfreeze | ,замерзнуть,freeze over | 
903,freeze,no_equality,,застыть,
904,freeze,no_equality,,замереть,
905,freeze,no_equality,,приостановить,suspend | halt | pause | stall | shut down | 
906,freeze,no_equality,,зависать,hang | hover | 
907,freeze,no_equality,,мерзнуть,
908,issue,question,important issue|environmental issue|key issue|political issue|question | matter | subject | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
909,issue,question,important issue|environmental issue|key issue|political issue|question | matter | subject | ,тема,priority issue|global hot-button issue|theme | topic | subject | 
910,issue,question,important issue|environmental issue|key issue|political issue|question | matter | subject | ,задача,short term issues|foreign - policy issue|current issue|emerging issue|task | challenge | problem | goal | mission | objective | job | purpose | 
911,issue,problème,health issue|security issue|technical issue|performance issue|problem | concern | matter | ,проблема,global issue|environmental issue|social issue|serious issue|problem | challenge | concern | trouble | 
912,issue,numéro,special issue|latest issue|next issue|recent issue|number | item | ,выпуск,bond issue|special issue|next issue|first issue|release | production | edition | issuance | output | graduation | release note | 
913,issue,numéro,special issue|latest issue|next issue|recent issue|number | item | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
914,issue,publier,issued by the ctc|to issue a statement|to issue guidelines|to issue a communication|publish | release | post | publish | produce | ,издавать,to issue a fatwa|publish | release | publish | 
915,issue,publier,issued by the ctc|to issue a statement|to issue guidelines|to issue a communication|publish | release | post | publish | produce | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
916,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,выдать,to issue a warning|extradite | hand over | grant | betray | give out | print | 
917,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,выпустить,release | fire | produce | launch | publish | let out | release | 
918,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,вынести,deliver | bear | convict | rule | hand down | endure | pronounce | render | 
919,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,выпускать,produce | release | manufacture | let out | release | graduate | manufacture | roll out | 
920,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,выступить,speak | perform | act | deliver | address | come out | speak out | come up | 
921,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
922,issue,enjeu,ethical issue|emerging issues|major issue|priority issues|challenge | stake | ,проблема,global issue|environmental issue|social issue|serious issue|problem | challenge | concern | trouble | 
923,issue,sujet,very important issue|sensitive issue|second issue|first issue|subject | topic | matter | individual | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
924,issue,point,following issues|third issue|fundamental issue|specific issue|point | item | paragraph | matter | mark | thing | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
925,issue,dossier,difficult issues|complex issue|economic issue|main issue|folder | record | file | dossier | case | matter | package | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
926,issue,thème,central issue|research issues|general issues|crucial issue|theme | topic | subject | matter | ,тема,priority issue|global hot-button issue|theme | topic | subject | 
927,issue,délivrer,issued pursuant to this decision|to issue to the applicant|to issue the authorization|issued by the minister|grant | deliver | award | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
928,issue,émettre,to issue shares|to issue a warning|issue to this computer|issue by director-general|emit | deliver | express | send out | release | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
929,issue,diffuser,issued by different stakeholders|issued prior to the visit|issued by the snprm|disseminate | distribute | broadcast | release | circulate | disseminate | spread | air | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
930,issue,lancer,to issue a challenge|to issue standing invitations|launch | start | initiate | run | begin | introduce | launch | throw | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
931,issue,remettre,issued to customers|issued to companies|to issue the final report|give | put | call | submit | deliver | return | present | hand over | hand | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
932,issue,exécuter,to issue the following admsnap command|to issue the umount command|run | perform | execute | carry out | run | implement | complete | perform | deliver | ,выступить,speak | perform | act | deliver | address | come out | speak out | come up | 
933,issue,question,important issue|environmental issue|key issue|political issue|question | matter | subject | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
934,issue,sujet,very important issue|sensitive issue|second issue|first issue|subject | topic | matter | individual | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
935,issue,point,following issues|third issue|fundamental issue|specific issue|point | item | paragraph | matter | mark | thing | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
936,issue,délivrer,issued pursuant to this decision|to issue to the applicant|to issue the authorization|issued by the minister|grant | deliver | award | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
937,issue,problème,health issue|security issue|technical issue|performance issue|problem | concern | matter | ,проблема,global issue|environmental issue|social issue|serious issue|problem | challenge | concern | trouble | 
938,issue,enjeu,ethical issue|emerging issues|major issue|priority issues|challenge | stake | ,проблема,global issue|environmental issue|social issue|serious issue|problem | challenge | concern | trouble | 
939,issue,numéro,special issue|latest issue|next issue|recent issue|number | item | ,выпуск,bond issue|special issue|next issue|first issue|release | production | edition | issuance | output | graduation | release note | 
940,issue,question,important issue|environmental issue|key issue|political issue|question | matter | subject | ,тема,priority issue|global hot-button issue|theme | topic | subject | 
941,issue,thème,central issue|research issues|general issues|crucial issue|theme | topic | subject | matter | ,тема,priority issue|global hot-button issue|theme | topic | subject | 
942,issue,question,important issue|environmental issue|key issue|political issue|question | matter | subject | ,задача,short term issues|foreign - policy issue|current issue|emerging issue|task | challenge | problem | goal | mission | objective | job | purpose | 
943,issue,publier,issued by the ctc|to issue a statement|to issue guidelines|to issue a communication|publish | release | post | publish | produce | ,издавать,to issue a fatwa|publish | release | publish | 
944,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,выдать,to issue a warning|extradite | hand over | grant | betray | give out | print | 
945,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,выпустить,release | fire | produce | launch | publish | let out | release | 
946,issue,numéro,special issue|latest issue|next issue|recent issue|number | item | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
947,issue,dossier,difficult issues|complex issue|economic issue|main issue|folder | record | file | dossier | case | matter | package | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
948,issue,émettre,to issue shares|to issue a warning|issue to this computer|issue by director-general|emit | deliver | express | send out | release | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
949,issue,publier,issued by the ctc|to issue a statement|to issue guidelines|to issue a communication|publish | release | post | publish | produce | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
950,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
951,issue,diffuser,issued by different stakeholders|issued prior to the visit|issued by the snprm|disseminate | distribute | broadcast | release | circulate | disseminate | spread | air | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
952,issue,lancer,to issue a challenge|to issue standing invitations|launch | start | initiate | run | begin | introduce | launch | throw | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
953,issue,remettre,issued to customers|issued to companies|to issue the final report|give | put | call | submit | deliver | return | present | hand over | hand | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
954,issue,no_equality,,выдавать,give out | betray | lend out | grant | extradite | hand over | disguise | 
955,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,вынести,deliver | bear | convict | rule | hand down | endure | pronounce | render | 
956,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,выпускать,produce | release | manufacture | let out | release | graduate | manufacture | roll out | 
957,issue,no_equality,,распространить,distribute | spread | extend | release | circulate | disseminate | distribute | propagate | 
958,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,выступить,speak | perform | act | deliver | address | come out | speak out | come up | 
959,issue,exécuter,to issue the following admsnap command|to issue the umount command|run | perform | execute | carry out | run | implement | complete | perform | deliver | ,выступить,speak | perform | act | deliver | address | come out | speak out | come up | 
960,parent,parent,adoptive parent|biological parents|Canadian parents|single parent|relative | stepparent | ,родитель,genetic parents|Poor parent|American parents|young parent|
961,parent,mère,US parent|elderly parents|lone parents|mother | mom | dam | mother-in-law | stepmother | ,родитель,genetic parents|Poor parent|American parents|young parent|
962,parent,origine,origin | source | cause | background | root | ,no_equality,
963,parent,parenté,relative | kinship | relatedness | kin | parentage | kindred | ,no_equality,
964,parent,no_equality,,родительский,parental | 
965,parent,parent,adoptive parent|biological parents|Canadian parents|single parent|relative | stepparent | ,родитель,genetic parents|Poor parent|American parents|young parent|
966,parent,mère,US parent|elderly parents|lone parents|mother | mom | dam | mother-in-law | stepmother | ,родитель,genetic parents|Poor parent|American parents|young parent|
967,member,députée,member for Windsor-St|member for Notre-Dame-de-Grâce-Lachine|Bloc members|NDP members|MP | ,член,family member|eu member|IMU member|member of parliament|membership | 
968,member,collègue,fellow members|socialist members|italian members|former member|colleague | fellow members | friend | colleague Mr | ,участник,party member|system member|program member|active member|participant | attendee | user | exhibitor | player | actor | 
969,member,collègue,fellow members|socialist members|italian members|former member|colleague | fellow members | friend | colleague Mr | ,член,family member|eu member|IMU member|member of parliament|membership | 
970,member,membre,Member of the Commission|committee member|family member|team member|membership | ,член,family member|eu member|IMU member|member of parliament|membership | 
971,member,député,honourable Member|Liberal members|members of this house|members of the european parliament|member of parliament | MP | colleague | honourable Member | ,член,family member|eu member|IMU member|member of parliament|membership | 
972,member,parlementaire,elected members|members of the house|private members'|swedish members|parliamentarian | member of parliament | MP | ,член,family member|eu member|IMU member|member of parliament|membership | 
973,member,militaire,non-commissioned member|deceased member|canadian forces members|eligible members|military | soldier | military personnel | troop | personnel | military members | CF members | armed forces | ,член,family member|eu member|IMU member|member of parliament|membership | 
974,member,députée,member for Windsor-St|member for Notre-Dame-de-Grâce-Lachine|Bloc members|NDP members|MP | ,член,family member|eu member|IMU member|member of parliament|membership | 
975,member,membre,Member of the Commission|committee member|family member|team member|membership | ,член,family member|eu member|IMU member|member of parliament|membership | 
976,member,député,honourable Member|Liberal members|members of this house|members of the european parliament|member of parliament | MP | colleague | honourable Member | ,член,family member|eu member|IMU member|member of parliament|membership | 
977,member,collègue,fellow members|socialist members|italian members|former member|colleague | fellow members | friend | colleague Mr | ,член,family member|eu member|IMU member|member of parliament|membership | 
978,member,parlementaire,elected members|members of the house|private members'|swedish members|parliamentarian | member of parliament | MP | ,член,family member|eu member|IMU member|member of parliament|membership | 
979,member,militaire,non-commissioned member|deceased member|canadian forces members|eligible members|military | soldier | military personnel | troop | personnel | military members | CF members | armed forces | ,член,family member|eu member|IMU member|member of parliament|membership | 
980,member,collègue,fellow members|socialist members|italian members|former member|colleague | fellow members | friend | colleague Mr | ,участник,party member|system member|program member|active member|participant | attendee | user | exhibitor | player | actor | 
981,band,orchestre,mariachi band|mediocre brass band|orchestra | conductor | ,группа,relatively small band|gothic band|classic band|music band|group | team | 
982,band,orchestre,mariachi band|mediocre brass band|orchestra | conductor | ,оркестр,brass band|school's marching band|army band|orchestra | 
983,band,orchestre,mariachi band|mediocre brass band|orchestra | conductor | ,ансамбль,ensemble | choir | musician | 
984,band,bande,indian band|hopper bands|frequency band|small hopper bands|tape | strip | gang | stripe | flowerbed | ,диапазон,broad band|frequency band|noise band|range | spectrum | scope | 
985,band,bande,indian band|hopper bands|frequency band|small hopper bands|tape | strip | gang | stripe | flowerbed | ,банда,armed band|band of thug|gang | ring | 
986,band,bande,indian band|hopper bands|frequency band|small hopper bands|tape | strip | gang | stripe | flowerbed | ,лента,elastic band|steel band|broad rubber band|tape | ribbon | belt | feed | strip | stripe | 
987,band,bibande,dual-band | ,no_equality,
