,eng_word,l1,l1_context,l2,l2_context
249,tip,bout,"way | end | screen test | film test | head | bit | bottom | tag | tip | slip | scrap | toe | stub | stump | fingertip | toecap | Like the tip of your nose. | From the base to the tip? | It was right on the tip of my tongue. | I keep seeing the tip of my nose. | Funny how that was on the tip of your tongue. | It was right there on the tip of my tongue. | It was right on the tip of my tongue. | The tip of his finger. | Our son lost the tip of his finger. | But the tip of your nose turned ... | Tip of the tongue, teeth and the ... | ... if there's a bill with a missing tip. | ... if there's a bill with a missing tip. | ... a name on the tip of your tongue. | ... you should start from the base to the tip. | ",отзыв,"reviews | feedback | tip | I can give you the tip, to stay with ... | ... everyone who has downloaded and left a tip on fashion. | ... this book without this tip on the way home and was ... | As the tip 4 can also activate an option to receive ... | New tip on how to get ... | ... on heel, ankle and tip | ... said they got a tip that our philanthropy, | ... but mainly at the tip and lateral margins of the tongue ... | ... from your PC, you will find a small tip. | "
250,tip,tuyau,"pipe | tip | pointer | outlet | outlet pipe | stem | exhaust | garden hose | hose | inlet pipe | tubing | overflow pipe | chimney pot | chimney stack | drainpipe | hosepipe | Get a tip on a horse? | The tip you gave us was compromised. | Some of them even get paid for a good tip. | We got a tip. | We acted on a tip. | So that tip led me to the river. | The tip had to come from your office. | You got a tip? | That tip was good, right? | Seems that my boss had a good tip. | Thanks for the tip, man. | Oh please, it was her tip on the horse. | I appreciate the tip. | My brother gave me a tip on a horse. | Thanks for the tip about the cheese. | ",отзыв,"reviews | feedback | tip | I can give you the tip, to stay with ... | ... everyone who has downloaded and left a tip on fashion. | ... this book without this tip on the way home and was ... | As the tip 4 can also activate an option to receive ... | New tip on how to get ... | ... on heel, ankle and tip | ... said they got a tip that our philanthropy, | ... but mainly at the tip and lateral margins of the tongue ... | ... from your PC, you will find a small tip. | "
251,tip,décharge,tip | discharge | electric shock | dump | refuse dump | landfill site | rubbish dump | rubbish tip | ,отзыв,"reviews | feedback | tip | I can give you the tip, to stay with ... | ... everyone who has downloaded and left a tip on fashion. | ... this book without this tip on the way home and was ... | As the tip 4 can also activate an option to receive ... | New tip on how to get ... | ... on heel, ankle and tip | ... said they got a tip that our philanthropy, | ... but mainly at the tip and lateral margins of the tongue ... | ... from your PC, you will find a small tip. | "
252,tip,truc,"device | tip | catch | stuff | dodge | gimmick | gizmo | thingummy | Here's a tip, though. | ... common misconceptions, here's another important tip: | ",no_equality,
253,tip,dépotoir,tip | dump | junk heap | rubbish tip | Your bedroom is a tip. | ,отзыв,"reviews | feedback | tip | I can give you the tip, to stay with ... | ... everyone who has downloaded and left a tip on fashion. | ... this book without this tip on the way home and was ... | As the tip 4 can also activate an option to receive ... | New tip on how to get ... | ... on heel, ankle and tip | ... said they got a tip that our philanthropy, | ... but mainly at the tip and lateral margins of the tongue ... | ... from your PC, you will find a small tip. | "
254,tip,terril,tip | slag heap | ,отзыв,"reviews | feedback | tip | I can give you the tip, to stay with ... | ... everyone who has downloaded and left a tip on fashion. | ... this book without this tip on the way home and was ... | As the tip 4 can also activate an option to receive ... | New tip on how to get ... | ... on heel, ankle and tip | ... said they got a tip that our philanthropy, | ... but mainly at the tip and lateral margins of the tongue ... | ... from your PC, you will find a small tip. | "
255,tip,no_equality,,оконечности,"tip | extremity | ... maintain the vehicle in its tip top condition. | ... harbour city on the southern tip, is rich with history ... | ... in their south-western tip. | ... basis to keep it running at tip top shape. | ... is located at the southwestern tip of the island, 15 ... | "
256,apologise,présente mes excuses,"apologize | apologise | I apologise to the Commissioners for the delay. | I apologise, and I shall convey my apology directly to ... | ",извиниться,"apologize | apologise | an apology | I wanted to apologise for my behaviour earlier. | I just wanted to apologise, really. | I can only apologise. | I want to apologise for last night. | Let me apologise about the booth. | "
257,apologise,présente mes excuses,"apologize | apologise | I apologise to the Commissioners for the delay. | I apologise, and I shall convey my apology directly to ... | ",приносим извинения,apologize | apologise | We apologise if this service is not available to you ... | 
258,apologise,présente mes excuses,"apologize | apologise | I apologise to the Commissioners for the delay. | I apologise, and I shall convey my apology directly to ... | ",прощения,"forgiveness | sorry | apologize | pardon | forgiven | remission | apologise | I do apologise to everyone out there for the four. | I want to apologise for that. | I want to apologise to you. | I do apologise to everyone out there | I do apologise for that, because ... | "
259,apologise,excuse-toi,"apologize | apologise | Apologise, like I did! | ",извиняйся,"apologize | apologise | Just remember, don't apologise or tell them how ... | You apologise to him, but you keep belching. | It's OK, don't apologise. | "
260,apologise,m' excuser,apologize | apologise | excuse me | i 'm sorry | pardon | forgive me | I wanted to apologise again. | I wanted to apologise for last night. | I want to apologise. | Thought you might want to apologise about last night. | I wanted to apologise to you for last night. | ,приносим извинения,apologize | apologise | We apologise if this service is not available to you ... | 
261,apologise,excuser,"excuse | apologize | apologise | apologies | forgive | excuses | condone | Time to apologise is gone. | I suggest you apologise. | If you're coming to apologise, no, thanks. | You've come here to apologise, have you? | So what's he got to apologise for? | ",приносим извинения,apologize | apologise | We apologise if this service is not available to you ... | 
262,apologise,t' excuser,apologize | apologise | apologies | I see you couldn't wait to apologise. | Now it's your turn to apologise. | I think that you have to apologise now. | You have nothing to apologise for. | Do you think you should apologise? | ,приносим извинения,apologize | apologise | We apologise if this service is not available to you ... | 
263,come,se faire que,come | ,прийти,"come | arrive | Can you come have a drink with me? | You can come if you want. | Ask a friend to come to give you a breather. | Our experts are always happy to come to your aid. | You cannot just not come home. | Thanks for letting her come here. | I should have come alone. | I told you to come alone. | I called them, asked them to come in. | Or come by the precinct? | She agreed to come in and talk to us. | I hope you can come. | Can you please come get him? | Is that why you decided to come last night? | And you have to come. | "
264,come,se faire que,come | ,подойди,"come | Come closer and watch. | Come to your uncle. | Come and sit here. | Come to my good side. | If you want him, come and claim him. | Come on, come and sit here. | Come on, come and sit here. | Can you come here for a second, honey? | Come to the window and look at the stranger! | Come here and help me. | Come here, look at this. | You better come here and look at this. | Come closer and feel for yourself. | Come closer so you can see. | Come on, let me see it! | "
265,come,se faire que,come | ,поставляются,"come | supplied | delivered | shipped | Dairy products come from the hotel's own farm animals. | Not all phones come with this player installed. | Security issues that come with the hijacker are clear. | Vegetables and meat come from the hotel's own garden and ... | Some templates come with the sample data, if you chose ... | You can use images that come with the program or ... | The amplifiers come in rugged, resilient ... | ... most of these doors come in a kit that includes ... | All items come with a thermometer. | The cabinets come pre-configured. | Some computers come with a generic hub on ... | Many products come from the hotel's own farm, ... | They come preinstalled with all the necessary equipment for ... | They also come with a note when you need to correct ... | Products come with a constructive and insert details in accordance with ... | "
266,come,se faire que,come | ,иди,"go | come | go ahead | edie | Come here a second. | Put the chocolate down and come here. | Just come with us. | Come here, a bit closer. | Come and meet my friends. | Come sit next to your dad. | Come here and talk into the microphone, come here! | Come and get it. | Come my friend, come on. | Come my friend, come on. | Now put the ring on and come here. | Come to my arms! | Come and have a look at it from out front. | Come over and look at this. | Come on, get in the car. | "
267,come,se faire que,come | ,пойти,"go | come | You need to come over here with us. | You should come work at the center. | You should come with us sometimes. | Do you want to come, too? | They may come around for another pass. | You can come if you want. | She wanted to come with me to see you. | They can come home now. | Do you want to come with us? | I mean, you said you wanted to come here. | Should come with me. | You have to come with me. | You have to come with me now! | You can come with me, if you want. | I can come now. | "
268,come,se faire que,come | ,идем,"go | come | Come on already, let it. | Come on, come to bed. | Here we go, come on. | Come with me now. | Come on, your plane is waiting. | Come on, get him out. | Come on now, move it. | I made dinner, come on. | Come if you want. | Please come with me. | Come and help me with this table. | Come on, we need your help! | Well then, come with me. | Come with me really quick. | Come on, come with me. | "
269,come,se faire que,come | ,поехать,"go | come | ride | Sure you don't want to come with us? | Maybe you'd like to come along? | He would have wanted to come with us. | Maybe you should come with me for a few weeks. | You better come with us. | You should come to the city with me. | You could come with me. | I can come with, in case there's trouble. | You can come in our car. | You better come with me. | But he can't come with me. | You could come over to my house if you want. | You were supposed to come with us. | I want to come with you. | Want me to come with you? | "
270,come,se faire que,come | ,давай,"let | come | go ahead | c'mon | Come on, let's go get a drink. | Come on move faster. | So come on, let's play the piano . | Come on, pick something up. | Come on, give it back to him. | Come on, went away to others. | Come on, put it on. | Come on, take a break! | Come on, let's see what you got. | Come on, get us there! | Come on, give him something. | Come on, up against the car. | Come on, do some good for a change. | Come on, you can do this. | Come on, you got to see this. | "
271,come,se faire que,come | ,ну,"well | so | oh | come | uh | Come on now, get out of here. | Come on, put down the potatoes! | Come and have a look! | So come on, tell me. | Come on, tell me who. | Come on, where is it? | Come on now, up you get. | Come on, what do you say? | Come on, where is it? | Come on, leave me alone. | Come on, let me hear you say it. | Come and take it, coward! | Come on, give it up! | Come on, give me your hands. | Come on, let's go heal your brother. | "
272,come,se faire que,come | ,пройти,"pass | go | come | walk | undergo | Would you please come with us? | Please come with us. | Would you like to come through? | I think you better come upstairs. | I strongly suggest you two come with me. | You want to come to my office? | You have to come along with us. | Would you like to come in? | You have to come with us. | You are to come with me. | We need you to come with us. | You might want to come with me. | You need to come with us. | Would you come to my office with me, please? | Would you like to come with me? | "
273,come,se faire que,come | ,вернуться,"return | back | go back | come back | come | revert | coming back | Do you need me to come home? | She asked you to come home, and you did. | We should have come here ages ago. | She might not be able to come home again. | I think it will do him good to come home. | Is that why you let me come home? | We should have come here ages ago. | He would have come home. | I just want to come home. | She must come home. | Just ask her to come home, be your date. | Of course you can come home, honey. | Persuade my son to come home? | When can you come home? | You should have come before. | "
274,come,en venir à,come | ,пойти,"go | come | You need to come over here with us. | You should come work at the center. | You should come with us sometimes. | Do you want to come, too? | They may come around for another pass. | You can come if you want. | She wanted to come with me to see you. | They can come home now. | Do you want to come with us? | I mean, you said you wanted to come here. | Should come with me. | You have to come with me. | You have to come with me now! | You can come with me, if you want. | I can come now. | "
275,come,se monter à,number | come | come to | ,пойти,"go | come | You need to come over here with us. | You should come work at the center. | You should come with us sometimes. | Do you want to come, too? | They may come around for another pass. | You can come if you want. | She wanted to come with me to see you. | They can come home now. | Do you want to come with us? | I mean, you said you wanted to come here. | Should come with me. | You have to come with me. | You have to come with me now! | You can come with me, if you want. | I can come now. | "
276,come,revenir de loin,come | ,пойти,"go | come | You need to come over here with us. | You should come work at the center. | You should come with us sometimes. | Do you want to come, too? | They may come around for another pass. | You can come if you want. | She wanted to come with me to see you. | They can come home now. | Do you want to come with us? | I mean, you said you wanted to come here. | Should come with me. | You have to come with me. | You have to come with me now! | You can come with me, if you want. | I can come now. | "
277,come,arriver,make | get | get in | get into | show up | here | come | come about | come in | come on | come up | come along | turn up | appear | reach | occur | happen | arrive | roll up | befall | Somebody could come with a critical injury. | No one can come without gifts. | We do not want to come off second best here! | It had to come one day. | I was hoping it wouldn't come to this. | You just come in town? | Your moment is about to come. | But the car will come. | I have just come. | This has just come in. | Sometimes you don't think they could come. | When are they going to come? | I would have never come up with that. | We hear her come in. | We need to come up with a workable plan. | ,пойти,"go | come | You need to come over here with us. | You should come work at the center. | You should come with us sometimes. | Do you want to come, too? | They may come around for another pass. | You can come if you want. | She wanted to come with me to see you. | They can come home now. | Do you want to come with us? | I mean, you said you wanted to come here. | Should come with me. | You have to come with me. | You have to come with me now! | You can come with me, if you want. | I can come now. | "
278,come,exister,come | exist | ,пойти,"go | come | You need to come over here with us. | You should come work at the center. | You should come with us sometimes. | Do you want to come, too? | They may come around for another pass. | You can come if you want. | She wanted to come with me to see you. | They can come home now. | Do you want to come with us? | I mean, you said you wanted to come here. | Should come with me. | You have to come with me. | You have to come with me now! | You can come with me, if you want. | I can come now. | "
279,come,aboutir,come | ,пойти,"go | come | You need to come over here with us. | You should come work at the center. | You should come with us sometimes. | Do you want to come, too? | They may come around for another pass. | You can come if you want. | She wanted to come with me to see you. | They can come home now. | Do you want to come with us? | I mean, you said you wanted to come here. | Should come with me. | You have to come with me. | You have to come with me now! | You can come with me, if you want. | I can come now. | "
280,come,approcher,near | come | approach | draw up | to draw near | to draw closer | ,поехать,"go | come | ride | Sure you don't want to come with us? | Maybe you'd like to come along? | He would have wanted to come with us. | Maybe you should come with me for a few weeks. | You better come with us. | You should come to the city with me. | You could come with me. | I can come with, in case there's trouble. | You can come in our car. | You better come with me. | But he can't come with me. | You could come over to my house if you want. | You were supposed to come with us. | I want to come with you. | Want me to come with you? | "
281,come,voilà qqn,come | ,пойти,"go | come | You need to come over here with us. | You should come work at the center. | You should come with us sometimes. | Do you want to come, too? | They may come around for another pass. | You can come if you want. | She wanted to come with me to see you. | They can come home now. | Do you want to come with us? | I mean, you said you wanted to come here. | Should come with me. | You have to come with me. | You have to come with me now! | You can come with me, if you want. | I can come now. | "
282,curriculum,programme,"set | program | computer program | exchange programme | programme | care plan | exercise programme | schedule | fitness programme | calendar | shell program | listing | exercise routine | curriculum | timetable | outreach programme | syllabus | So the curriculum is on the desk. | The quality of the curriculum, the reputation of ... | ... the library, but also from your curriculum. | ... some universities actually tailor their course curriculum to serve the industry ... | Let's start with the curriculum. | The curriculum is tough and demanding. | ... are still not on the curriculum. | ... physical activities in the school curriculum; | ... make a few changes to the curriculum. | ... as part of the transition year curriculum. | and completely gutted their old math curriculum. | ... of organising a new curriculum that meets the needs of ... | ... define a proposal for a common curriculum for the training of ... | ... as Part of the Regular Curriculum | ... I teach my own curriculum, starting with a ... | ",учебной программы,"curriculum | syllabus | Price of such curriculum defines university without any restrictions. | Harvesting tissue was part of the curriculum. | ... students and friends with our curriculum. | ... as part of a curriculum. | ... because it's part of a curriculum, especially when you ... | but she likes to play here or curriculum | and they're using this as their core curriculum. | ... although more interested in esoterica than established curriculum. | ... out for the first item in a curriculum. | ... music and piano teaching curriculum, the sound plays an important ... | of my curriculum that I was | that that was from and curriculum put out by glisten that ... | These are topnotch in respect to curriculum, but also in ... | ""Do not vary from the curriculum, "" | "
283,curriculum,programme scolaire,curriculum | ,куррикулум,curriculum | 3.3 A curriculum for all: accommodating ... | 
284,expertise,compétences,"language skills | programming skills | presentation skills | expertise | abilities | interpersonal skills | He is unworthy of my expertise. | We need your particular expertise. | So he has technical expertise. | I brought him for his expertise and his company. | Providing expertise is one thing, taking advice is ... | ... to need you and your expertise. | ... need you and your expertise. | ... more in line with my area of expertise. | ... bring additional resources and expertise, and mobilise action ... | ... in terms of staffing, expertise, and financial means ... | This is slightly above my level of expertise. | The cost of accessing the relevant expertise can be prohibitive and ... | ... reaped the benefit of the combined expertise of all three institutions ... | ... operations, resources and expertise in order to manufacture, market ... | ... derived from his specific expertise in this area. | ",экспертиза,"expertise | examination | forensics | Expertise determines occupational hazards at hazardous production ... | Expertise fixed that all fraud products are not ... | ... own identity, work style and key expertise. | Our core competence is the expertise in the investment business. | Our key competence is an expertise in mining business. | standardization of geographical names and expertise. | Huge expertise in attracting and monetizing traffic in all the main ... | External expertise may be required from consultants, | Preparation and expertise of any contracts and other documents; | Equipment, expertise, products and technology that you ... | professional expertise of projects documents and investment projects; | Our expertise includes profound industry knowledge such as: | Expertise for designers and development engineers ... | Expertise in working with large ... | ... you don't need my expertise to imagine how he'd ... | "
285,expertise,compétences,"language skills | programming skills | presentation skills | expertise | abilities | interpersonal skills | He is unworthy of my expertise. | We need your particular expertise. | So he has technical expertise. | I brought him for his expertise and his company. | Providing expertise is one thing, taking advice is ... | ... to need you and your expertise. | ... need you and your expertise. | ... more in line with my area of expertise. | ... bring additional resources and expertise, and mobilise action ... | ... in terms of staffing, expertise, and financial means ... | This is slightly above my level of expertise. | The cost of accessing the relevant expertise can be prohibitive and ... | ... reaped the benefit of the combined expertise of all three institutions ... | ... operations, resources and expertise in order to manufacture, market ... | ... derived from his specific expertise in this area. | ",опыт,"experience | expertise | experienced | Gain the business expertise most important to you! | Badges on your profile recognize your contributions and expertise. | They have a lot of expertise in this area. | I thought your expertise could be useful here. | You have an expertise. | Expertise to help you serve your customers better. | The company's staff has the expertise to provide full architectural ... | Our unrivalled expertise helps us finding quick and optimal solutions ... | The expertise, combined with the ... | Your expertise and the depth of your knowledge about our aircraft ... | Our expertise represents a variety of fields encompassing design, ... | Customers value our teamwork, expertise and passion for helping them ... | The exceptional expertise of the case making material factory ... | Our specialists have expertise in many fields necessary ... | Here you will find expertise, high professionalism and the attitude ... | "
286,expertise,compétences,"language skills | programming skills | presentation skills | expertise | abilities | interpersonal skills | He is unworthy of my expertise. | We need your particular expertise. | So he has technical expertise. | I brought him for his expertise and his company. | Providing expertise is one thing, taking advice is ... | ... to need you and your expertise. | ... need you and your expertise. | ... more in line with my area of expertise. | ... bring additional resources and expertise, and mobilise action ... | ... in terms of staffing, expertise, and financial means ... | This is slightly above my level of expertise. | The cost of accessing the relevant expertise can be prohibitive and ... | ... reaped the benefit of the combined expertise of all three institutions ... | ... operations, resources and expertise in order to manufacture, market ... | ... derived from his specific expertise in this area. | ",знания,"knowledge | expertise | skills | knowing | That would give her technical expertise. | Prove your expertise and register for an exam today. | Provide deep technical expertise on all software development stages. | Our expertise boosts your competitiveness! | It combines the technical expertise of our best material scientists and ... | We have the expertise and the resources to help everybody ... | Check your expertise in this game for ... | Our enormous practical expertise guarantees very high quality ... | Our team brings creativity, expertise and assistance to all ... | The world around you, your expertise, your ideas, ... | The world around you, your expertise, your ideas, ... | ... quality improvement, innovation and the enhancement of our expertise. | ... of our professionals, as they hold expertise in domain. | ... carry over, but your expertise surely will! | ... be certain that your company expertise is up to date. | "
287,expertise,compétences,"language skills | programming skills | presentation skills | expertise | abilities | interpersonal skills | He is unworthy of my expertise. | We need your particular expertise. | So he has technical expertise. | I brought him for his expertise and his company. | Providing expertise is one thing, taking advice is ... | ... to need you and your expertise. | ... need you and your expertise. | ... more in line with my area of expertise. | ... bring additional resources and expertise, and mobilise action ... | ... in terms of staffing, expertise, and financial means ... | This is slightly above my level of expertise. | The cost of accessing the relevant expertise can be prohibitive and ... | ... reaped the benefit of the combined expertise of all three institutions ... | ... operations, resources and expertise in order to manufacture, market ... | ... derived from his specific expertise in this area. | ",компетенции,"competence | expertise | jurisdiction | purview | remit | This is my area of expertise. | ... mostly a fungus, which is my area of expertise. | ... structural duplicates unrelated to the expertise and launching a comprehensive process ... | This isn't my area of expertise. | ... which are beyond our expertise in order to pay more attention ... | ... be confident of our expertise and responsibility. | ... based on our experience, expertise and innovative technology. | ... multilanguage projects require high expertise, swiftness and accuracy ... | ... you just have other areas of expertise. | We direct our knowledge, expertise and energy towards implementing ... | ... company, based on the expertise and tradition since 1945. | ... are responsible for their Committees and their fields of expertise. | ... with specific matters in their areas of expertise. | ... , including news, expertise, resources and our ... | "
288,expertise,compétences,"language skills | programming skills | presentation skills | expertise | abilities | interpersonal skills | He is unworthy of my expertise. | We need your particular expertise. | So he has technical expertise. | I brought him for his expertise and his company. | Providing expertise is one thing, taking advice is ... | ... to need you and your expertise. | ... need you and your expertise. | ... more in line with my area of expertise. | ... bring additional resources and expertise, and mobilise action ... | ... in terms of staffing, expertise, and financial means ... | This is slightly above my level of expertise. | The cost of accessing the relevant expertise can be prohibitive and ... | ... reaped the benefit of the combined expertise of all three institutions ... | ... operations, resources and expertise in order to manufacture, market ... | ... derived from his specific expertise in this area. | ",мастерству,expertise | skill | mastery | 
289,expertise,compétences,"language skills | programming skills | presentation skills | expertise | abilities | interpersonal skills | He is unworthy of my expertise. | We need your particular expertise. | So he has technical expertise. | I brought him for his expertise and his company. | Providing expertise is one thing, taking advice is ... | ... to need you and your expertise. | ... need you and your expertise. | ... more in line with my area of expertise. | ... bring additional resources and expertise, and mobilise action ... | ... in terms of staffing, expertise, and financial means ... | This is slightly above my level of expertise. | The cost of accessing the relevant expertise can be prohibitive and ... | ... reaped the benefit of the combined expertise of all three institutions ... | ... operations, resources and expertise in order to manufacture, market ... | ... derived from his specific expertise in this area. | ",профессионализм,"professionalism | expertise | Our expertise is the most important part of our work. | Extensive experience and expertise of our team ensures reliable ... | The expertise of its employees and efficient human resources management ... | This expertise and our flexible structure enable us to ... | Knowledge and expertise of our employees provide reliable quality and high ... | ... a wide selection, the best quality and expertise. | ... team offers its experience and expertise. | ... of our customers who reckon upon our staff's expertise. | ... on our experience and expertise. | Hone your driving expertise and become invincible in drag racing! | Our expertise is derived from extensive experience and in-depth ... | Quality of service and expertise of each team to make your ... | Our team's expertise allows us to create ... | Come and discover our professional expertise, possibility of complimentary ... | ... for a high commitment and expertise. | "
290,expertise,compétences,"language skills | programming skills | presentation skills | expertise | abilities | interpersonal skills | He is unworthy of my expertise. | We need your particular expertise. | So he has technical expertise. | I brought him for his expertise and his company. | Providing expertise is one thing, taking advice is ... | ... to need you and your expertise. | ... need you and your expertise. | ... more in line with my area of expertise. | ... bring additional resources and expertise, and mobilise action ... | ... in terms of staffing, expertise, and financial means ... | This is slightly above my level of expertise. | The cost of accessing the relevant expertise can be prohibitive and ... | ... reaped the benefit of the combined expertise of all three institutions ... | ... operations, resources and expertise in order to manufacture, market ... | ... derived from his specific expertise in this area. | ",специалистов,"specialists | professionals | experts | expertise | pros | technicians | ... to provide the best technical expertise available. | qualified technical expertise"". | ... , both for the technical expertise it can bring and ... | "
291,expertise,compétences,"language skills | programming skills | presentation skills | expertise | abilities | interpersonal skills | He is unworthy of my expertise. | We need your particular expertise. | So he has technical expertise. | I brought him for his expertise and his company. | Providing expertise is one thing, taking advice is ... | ... to need you and your expertise. | ... need you and your expertise. | ... more in line with my area of expertise. | ... bring additional resources and expertise, and mobilise action ... | ... in terms of staffing, expertise, and financial means ... | This is slightly above my level of expertise. | The cost of accessing the relevant expertise can be prohibitive and ... | ... reaped the benefit of the combined expertise of all three institutions ... | ... operations, resources and expertise in order to manufacture, market ... | ... derived from his specific expertise in this area. | ",квалификации,qualification | skills | expertise | qualifying | proficiency | ... as to the extent of her expertise. | ... article require some effort and technical expertise. | ... them to be a waste of my time and expertise. | 
292,freeze,il gèle,freeze | ,заморозить,"freeze | frozen | Can we freeze his accounts? | We must freeze him, now. | What if we freeze him? | What if we freeze him? | Used their might and their wisdom to freeze it. | He let us freeze him! | Do you want me to freeze? | In this situation, the system may freeze. | I want to freeze yours. | Why do they want to freeze me? | Freeze this layer now? | It can freeze a man in a second. | To take a picture and freeze the background image, click ... | You can freeze layers to improve performance and reduce regeneration time ... | Because you cannot freeze the current layer, you ... | "
293,freeze,il gèle,freeze | ,стоять,"stand | freeze | You two, freeze! | ... stop when you yell ""freeze."" | "
294,freeze,blocage,block | jam | freeze | price freeze | ,замораживания,"freeze | freezing | Once the prolonged freeze had achieved full employment, ... | You can freeze and thaw walls to ... | Enter name of layer to freeze or [?] | rate freeze fourteen kids vic of ... | for freeze their avoidance also then you can find some way ... | ... next to all the other sketch layers to freeze them. | ✓ Freeze, save or share images | land from ground freeze bagels | ... it won't lag, freeze or crash. | Use this dialog box to freeze and thaw layers within ... | The easiest way to freeze or thaw layers in the ... | The option to freeze or thaw walls is only ... | To freeze, thaw, lock, or unlock all layers ... | The option to freeze or thaw walls is ... | ... that we don't have a few jg freeze in | "
295,freeze,blocage,block | jam | freeze | price freeze | ,зависание,"hang | freeze | hangs | stuck | hovering | Excessive scratches or smudges can cause the console to freeze. | top issue - console freeze | Eliminates freeze injector valves , high pressure parts ... | freeze the game when firing on ... | ""freeze"" of the modem; | some fixes in AHCI support - freeze on controllers without legacy ... | freeze, cache, console freeze | freeze, cache, console freeze | ... 4.05"" (Program freeze fixed when pushing ""Main report ... | "
296,freeze,blocage,block | jam | freeze | price freeze | ,стоп,"stop | wait | whoa | brake | feet | foot | freeze | There is also a freeze image functionality that will let ... | ... the window, then freeze frame. | ... yourself, turn to a stop in freeze frame fashion. | ... subject can be depicted in freeze-frame or with ... | The frame appears in the Freeze Frame window. | Zoom/Freeze frame button | ... live sensor data, freeze frame data | ... different results, such as freeze-frame or slow ... | - Search freeze frame data | Freeze Frame Menu > Annotation | - Views freeze frame data | When I say ""freeze, "" don't anybody move. | ... read, erase, freeze frame data) for ... | ... slow-motion or creating a freeze frame makes the two ... | - Views FREEZE FRAME Data | "
297,freeze,congeler,"freeze | You want to freeze a spinal injury? | Whatever's leftover you can just freeze for the kids. | And if so, did you freeze his sperm? | You want to freeze my body, | You should freeze some and give it ... | we freeze annual domestic spending for ... | The cooler probably didn't freeze the sperm right, OK? | ... my cryogenic technique to freeze one of my own eggs. | ... the idea that you can freeze someone and bring them ... | This facility should be adequate to freeze Skywalker for his trip ... | ... 24 hours, then freeze at a temperature below ... | ",закрепить,pin | fix | dock | fasten | consolidate | anchor | freeze | ... operating system or an application may freeze in the device. | Freeze or unfreeze columns & rows | ... backup application instructs the Snapshot feature to freeze the drive. | 
298,freeze,congeler,"freeze | You want to freeze a spinal injury? | Whatever's leftover you can just freeze for the kids. | And if so, did you freeze his sperm? | You want to freeze my body, | You should freeze some and give it ... | we freeze annual domestic spending for ... | The cooler probably didn't freeze the sperm right, OK? | ... my cryogenic technique to freeze one of my own eggs. | ... the idea that you can freeze someone and bring them ... | This facility should be adequate to freeze Skywalker for his trip ... | ... 24 hours, then freeze at a temperature below ... | ",зафиксировать,"fix | lock | commit | freeze | ... or more columns to freeze. | ... of the column to freeze. | - You can freeze the image, not having ... | "
299,freeze,congeler,"freeze | You want to freeze a spinal injury? | Whatever's leftover you can just freeze for the kids. | And if so, did you freeze his sperm? | You want to freeze my body, | You should freeze some and give it ... | we freeze annual domestic spending for ... | The cooler probably didn't freeze the sperm right, OK? | ... my cryogenic technique to freeze one of my own eggs. | ... the idea that you can freeze someone and bring them ... | This facility should be adequate to freeze Skywalker for his trip ... | ... 24 hours, then freeze at a temperature below ... | ",фиксации,"commit | fixing | fixation | fix | lock | locking | committed | freeze | The ability to freeze the image lets you study your features ... | When you freeze a column, the column and all columns ... | ... the files included in the backup to freeze. | ... can be adjusted while the signal is in Freeze mode. | - Button to freeze image | "
300,freeze,congeler,"freeze | You want to freeze a spinal injury? | Whatever's leftover you can just freeze for the kids. | And if so, did you freeze his sperm? | You want to freeze my body, | You should freeze some and give it ... | we freeze annual domestic spending for ... | The cooler probably didn't freeze the sperm right, OK? | ... my cryogenic technique to freeze one of my own eggs. | ... the idea that you can freeze someone and bring them ... | This facility should be adequate to freeze Skywalker for his trip ... | ... 24 hours, then freeze at a temperature below ... | ",заморозить,"freeze | frozen | Can we freeze his accounts? | We must freeze him, now. | What if we freeze him? | What if we freeze him? | Used their might and their wisdom to freeze it. | He let us freeze him! | Do you want me to freeze? | In this situation, the system may freeze. | I want to freeze yours. | Why do they want to freeze me? | Freeze this layer now? | It can freeze a man in a second. | To take a picture and freeze the background image, click ... | You can freeze layers to improve performance and reduce regeneration time ... | Because you cannot freeze the current layer, you ... | "
301,freeze,bloquer,"block | lock | jam | jam on | foul | freeze | stall | blockade | choke | obstruct | clog | cripple | What gives you the right to freeze my bank account? | ... , he's going to freeze. | ",no_equality,
302,freeze,figer sur place,freeze | ,заморозить,"freeze | frozen | Can we freeze his accounts? | We must freeze him, now. | What if we freeze him? | What if we freeze him? | Used their might and their wisdom to freeze it. | He let us freeze him! | Do you want me to freeze? | In this situation, the system may freeze. | I want to freeze yours. | Why do they want to freeze me? | Freeze this layer now? | It can freeze a man in a second. | To take a picture and freeze the background image, click ... | You can freeze layers to improve performance and reduce regeneration time ... | Because you cannot freeze the current layer, you ... | "
303,freeze,se figer,freeze | stiffen | congeal | ,no_equality,
304,freeze,no_equality,,мораторий,moratorium | freeze | 
305,freeze,no_equality,,закрепления,"docking | pin | dock | pinning | fastening | fixing | consolidate | freeze | ... option handles a failed volume freeze. | Action taken when volume freeze fails: | ... connections to the server freeze indefinitely. | ... to indicate how the option handles a failed volume freeze: | Freeze volume failed... | ... , causing the system to freeze or to crash. | ... a time-out between the Freeze and Thaw events. | ... that causes the redirector to freeze. | "
