,en,ru,fr
4022,job,выполняемая работа,emploi
4023,job,выполняемая работа,job
4024,job,Джоб,job
4025,job,работать,travailler
4026,job,работать,faire
4027,equivalent,эквивалент,équivalent
4028,equivalent,эквивалентный,équivalent
4029,equivalent,эквивалентный,équivalant
4030,equivalent,равноценный,équivalent
4031,equivalent,соответствующий,correspondant
4032,equivalent,эквивалентно,équivalent
4033,equivalent,эквивалентно,équivalant
4034,Playland,детский парк,no_equality
4035,Ankara,Анкара,ankara
4036,bullpen,КПЗ,no_equality
4037,bullpen,загон,enclos
4038,Timna,Тимна,no_equality
4039,gangly,долговязый,dégingandé
4040,pragmatically,прагматично,manière pragmatique
4041,pragmatically,прагматично,avec pragmatisme
4042,pragmatically,из прагматических соображений,no_equality
4043,pragmatically,прагматический,no_equality
4044,thusly,таким образом,ainsi
4045,chronically,хронически,chroniquement
4046,chronically,хронически,chronique
4047,chronically,хронический,no_equality
4048,benevolence,доброжелательность,no_equality
4049,benevolence,благотворительность,bienfaisance
4050,benevolence,благожелательность,bienveillance
4051,benevolence,щедрость,générosité
4052,benevolence,доброжелательный,no_equality
4053,computationally,в вычислительном отношении,no_equality
4054,dross,отбросы,crasse
4055,dross,отбросы,rebut
4056,dross,отбросы,déchet
4057,dross,шлак,laitier
4058,dross,примесь,no_equality
4059,dross,шликер,no_equality
4060,dross,суета,no_equality
4061,Leonardo,Леонардо,léonard
4062,Aldebaran,Альдебаран,no_equality
4063,Jordan,Иордания,jordanie
4064,Jordan,Иордан,jourdain
4065,Jordan,Иордан,jordan
4066,Jordan,Джордан,jordanie
4067,Jordan,Джордан,jordan
4068,Jordan,иорданский,no_equality
4069,Rebekah,Ревекка,no_equality
4070,neonatal,неонатальный,néonatal
4071,neonatal,новорожденный,nouveau-né
4072,neonatal,относящийся к новорожденному,no_equality
4073,gustatory,вкусовой,no_equality
4074,ferrite,ферритовый,no_equality
4075,ferrite,феррит,ferrite
4076,waterspout,водосточная труба,no_equality
4077,waterspout,смерч,trombe
4078,waterspout,водяной столб,no_equality
4079,waterspout,ливень,no_equality
4080,alderman,Олдермен,alderman
4081,alderman,член городского управления,no_equality
4082,alderman,старейшина,no_equality
4083,alderman,член муниципалитета,no_equality
4084,suction,всасывание,no_equality
4085,suction,присасывание,no_equality
4086,suction,отсос,aspiration
4087,suction,отсос,succion
4088,suction,присос,no_equality
4089,suction,подсос,no_equality
4090,suction,засос,no_equality
4091,suction,разрежение,no_equality
4092,suction,всасывающий,no_equality
4093,suction,всасываемый,no_equality
4094,suction,вытяжной,no_equality
4095,suction,приемный,no_equality
4096,infliction,причинение,infliction
4097,infliction,причинение,infliger
4098,Coulee,овраг,no_equality
4099,animal-like,звероподобный,no_equality
4100,Paolo,Паоло,paulo
4101,Paolo,Паоло,paola
4102,lemon,лимон,citron
4103,lemon,лимонный,citronné
4104,bricklayer,каменщик,maçon
4105,tidings,весть,nouvelle
4106,tidings,новости,nouvelle
4107,derisory,незначительный,no_equality
4108,derisory,насмешливый,no_equality
4109,deflower,изнасиловать,no_equality
4110,deflower,дефлорировать,no_equality
4111,prestigious,престижный,prestigieux
4112,prestigious,непрестижный,no_equality
4113,prestigious,авторитетный,no_equality
4114,backwater,заводь,no_equality
4115,backwater,болото,no_equality
4116,backwater,захолустье,trou perdu
4117,backwater,Затон,no_equality
4118,backwater,подпор,no_equality
4119,backwater,застой,no_equality
4120,backwater,медвежий угол,no_equality
4121,backwater,захолустный,no_equality
4122,backwater,глухой,no_equality
4123,critique,критика,no_equality
4124,critique,критическая статья,critique
4125,critique,критический анализ,no_equality
4126,critique,разбор,no_equality
4127,critique,критиковать,critiquer
4128,critique,критический,no_equality
4129,recollection,воспоминание,souvenir
4130,recollection,воспоминание,mémoire
4131,recollection,вспоминание,souvenir
4132,recollection,вспоминание,mémoire
4133,ueno,Уено,no_equality
4134,give notice,уведомить,aviser
4135,give notice,уведомить,notifier
4136,give notice,уведомить,avertir
4137,bunny,кролик,lapin
4138,bunny,кролик,lapinou
4139,bunny,кролик,jeannot
4140,ill-equipped,плохо оборудованный,no_equality
4141,Georgian,грузинский,géorgien
4142,Georgian,грузин,géorgien
4143,Georgian,грузинский язык,géorgien
4144,Pinter,пинтер,pinter
4145,Pinter,пинтеровские,no_equality
4146,troubleshoot,расследовать,résoudre
4147,troubleshoot,устранять неполадки,no_equality
4148,troubleshoot,диагностировать,diagnostiquer
4149,troubleshoot,искать неисправность,no_equality
4150,Duryodhana,Дурьодхана,no_equality
4151,watchfully,настороженно,no_equality
4152,watchfully,бдительно,avec vigilance
4153,cantaloupe,канталупа,cantaloup
4154,ashtray,пепельница,cendrier
4155,ashtray,пепельница,cendar
4156,harvester,жнец,no_equality
4157,harvester,уборочная машина,machine
4158,harvester,лесозаготовительная машина,no_equality
4159,caliphate,халифат,califat
4160,Perseid,активность Персеид,no_equality
4161,Perseid,максимум Персеид,no_equality
4162,prematurity,преждевременность,no_equality
4163,prematurity,недоношенность,prématurité
4164,Hong Kong,Гонконг,hong-kong
4165,Hong Kong,Гонконг,hongkong
4166,Hong Kong,Гонконг,hong kong
4167,Hong Kong,гонконгский,hong-kong
4168,Hong Kong,гонконгский,hong kong
4169,Hong-Kong,Гонконг,hong kong
4170,Hong-Kong,Гонконг,hong-kong
4171,Hong-Kong,гонконгский,hong kong
4172,Hong-Kong,гонконгский,hong-kong
4173,ebb,спад,no_equality
4174,ebb,отлив,reflux
4175,ebb,приливы,no_equality
4176,ebb,угасать,no_equality
4177,ebb,убывать,no_equality
4178,ebb,ослабевать,no_equality
4179,ebb,схлынуть,no_equality
4180,ebb,отступать,no_equality
4181,ebb,отливать,no_equality
4182,rax,Ракс,no_equality
4183,Olga,Ольга,olga
4184,Wikipedia,Википедия,wikipédia
4185,faraway,далекий,lointain
4186,faraway,далекий,loin
4187,faraway,далекий,éloigné
4188,faraway,отсутствующий,no_equality
4189,faraway,мечтательный,no_equality
4190,faraway,тридевятый,no_equality
4191,faraway,далеко,loin
4192,faraway,удаленный,no_equality
4193,faraway,даль,no_equality
4194,soul,душа,âme
4195,soul,душа,esprit
4196,soul,душа,personne
4197,soul,душа,cœur
4198,soul,соул,no_equality
4199,soul,дух,âme
4200,soul,дух,esprit
4201,soul,душевный,no_equality
4202,popularise,популяризировать,populariser
4203,popularise,популяризировать,vulgariser
4204,hex,шестнадцатеричный,no_equality
4205,hex,шестигранный,no_equality
4206,hex,наговор,no_equality
4207,hex,ведьма,sorcière
4208,hex,колдовство,sort
4209,hex,колдовство,sortilège
4210,hex,Hexadecimal,no_equality
4211,enviable,завидный,enviable
4212,transportability,транспортабельность,no_equality
4213,transportability,транспортируемость,no_equality
4214,Pratt,Пратт,pratt
4215,Pratt,компания Pratt,no_equality
4216,yell,кричать,crier
4217,yell,кричать,hurler
4218,yell,кричать,gueuler
4219,yell,позвать,no_equality
4220,yell,горланить,no_equality
4221,yell,крик,cri
4222,yell,крик,hurlement
4223,yell,йелл,no_equality
4224,purge,чистка,no_equality
4225,purge,удаление,évacuation
4226,purge,слабительное,no_equality
4227,purge,удалять,éliminer
4228,purge,очистить,purger
4229,purge,очистить,débarrasser
4230,purge,очистить,purifier
4231,purge,очистить,évacuer
4232,purge,продувать,no_equality
4233,purge,производить чистку,purge
4234,purge,производить чистку,nettoyage
4235,purge,продувочный,no_equality
4236,densely,плотно,étroitement
4237,densely,компактно,no_equality
4238,Argo,Арго,argo
4239,steric,стерический,no_equality
4240,portray,изображать,représenter
4241,portray,играть,no_equality
4242,portray,представлять,présenter
4243,portray,представлять,représenter
4244,portray,показывать,montrer
4245,portray,портретировать,no_equality
4246,portray,преподносить,présenter
4247,portray,позиционировать,no_equality
4248,nondescript,неописуемый,indescriptible
4249,nondescript,неопределенный,no_equality
4250,nondescript,невзрачный,no_equality
4251,nondescript,незапоминающийся,no_equality
4252,nondescript,поддающийся,no_equality
4253,nondescript,поддающийся описанию,no_equality
4254,seawater,морская вода,no_equality
4255,seawater,из морской воды,eau de mer
4256,seawater,из морской воды,eau salée
4257,trickster,обманщик,tricheur
4258,trickster,обманщик,farceur
4259,trickster,фокусник,no_equality
4260,bump,врезаться,heurter
4261,bump,толкать,no_equality
4262,bump,столкнуться,no_equality
4263,bump,налететь,no_equality
4264,bump,наталкиваться,no_equality
4265,bump,шишка,bosse
4266,bump,ухаб,no_equality
4267,bump,столкновение,choc
4268,bump,выпуклость,bosse
4269,bump,выпуклость,protubérance
4270,bump,удар,choc
4271,bump,бугор,no_equality
4272,bump,рельеф,no_equality
4273,bump,глухой удар,no_equality
4274,bard,певец,no_equality
4275,bard,доспехи,no_equality
4276,bard,бардовский,no_equality
4277,TPE,ТПЭ,no_equality
4278,explode,взрываться,no_equality
4279,explode,разразиться,no_equality
4280,explode,вырваться,no_equality
4281,explode,рвануть,no_equality
4282,cinematography,кинематография,no_equality
4283,cinematography,кинематографический,no_equality
4284,Sala,зал,salle
4285,Sala,Салы,no_equality
4286,induce,вызывать,induire
4287,induce,вызывать,provoquer
4288,induce,вызывать,entraîner
4289,induce,вызывать,produire
4290,induce,вызывать,déclencher
4291,induce,вызывать,susciter
4292,induce,вызывать,causer
4293,induce,индуцировать,no_equality
4294,induce,склонять,no_equality
4295,induce,побуждать,inciter
4296,induce,побуждать,encourager
4297,induce,наводить,no_equality
4298,induce,порождать,provoquer
4299,induce,порождать,entraîner
4300,induce,порождать,produire
4301,induce,порождать,susciter
4302,induce,порождать,engendrer
4303,induce,индуктировать,no_equality
4304,induce,возбуждать,no_equality
4305,choreography,хореография,chorégraphie
4306,choreography,хореографический,no_equality
4307,Omaha,Омаха,omaha
4308,cavity,полость,cavité
4309,cavity,пустота,no_equality
4310,cavity,резонатор,no_equality
4311,cavity,кариес,carie
4312,cavity,дворик,no_equality
4313,cavity,выемка,no_equality
4314,cavity,раковина,no_equality
4315,cavity,лунка,no_equality
4316,cavity,впадинка,no_equality
4317,cavity,кавитационная каверна,no_equality
4318,cavity,полостной,no_equality
4319,cavity,резонаторный,no_equality
4320,musketeer,мушкетер,mousquetaire
4321,musketeer,мушкетер,musketeer's
4322,Viscount,виконт,vicomte
4323,declaim,декламировать,déclamer
4324,declaim,читать,no_equality
4325,declaim,скандировать,scander
4326,declaim,ратовать,no_equality
4327,declaim,разглагольствовать,no_equality
4328,baccy,табачок,no_equality
4329,old-looking,старообразный,no_equality
4330,fire ball,огненный шар,boule de feu
4331,uncharacteristic,нехарактерный,no_equality
4332,uncharacteristic,несвойственный,no_equality
4333,uncharacteristic,нехарактерный для него,no_equality
4334,medical education,медицинское образование,formation médicale
4335,medical education,медицинское образование,enseignement médical
4336,medical education,медицинское образование,études de médecine
4337,medical education,медицинское просвещение,no_equality
4338,loudspeaker,громкоговоритель,haut-parleur
4339,loudspeaker,громкоговоритель,mégaphone
4340,loudspeaker,громкая связь,no_equality
4341,loudspeaker,колонка,no_equality
4342,loudspeaker,акустическая колонка,no_equality
4343,loudspeaker,громкоговорящий,no_equality
4344,blindsight,Псевдослепота,no_equality
4345,hardpan,Рудяк,no_equality
4346,lung,легкое,poumon
4347,lung,рак легких,no_equality
4348,lung,легочный,pulmonaire
4349,Richardson,Ричардсон,richardson
4350,torrent,поток,torrent
4351,torrent,поток,flot
4352,torrent,поток,déluge
4353,torrent,стремительный поток,flot
4354,torrent,ливень,déluge
4355,torrent,словоизвержение,no_equality
4356,torrent,сель,no_equality
4357,Cottonwood,Коттонвуд,no_equality
4358,Cottonwood,тополь,peuplier
4359,great-aunt,двоюродная бабушка,grand-tante
4360,great-aunt,двоюродная бабушка,grande-tante
4361,great-aunt,двоюродная бабушка,grande tante
4362,great aunt,двоюродная бабушка,grand-tante
4363,great aunt,двоюродная бабушка,grande tante
4364,great aunt,двоюродная бабушка,grande-tante
4365,cancellation policy,отмена политики,no_equality
4366,ghostly,призрачный,fantomatique
4367,ghostly,призрачный,fantôme
4368,illegitimate,незаконный,illégitime
4369,illegitimate,незаконный,illégal
4370,illegitimate,незаконный,illicite
4371,illegitimate,незаконнорожденный,illégitime
4372,illegitimate,незаконнорожденный,bâtard
4373,thermodynamics,термодинамика,thermodynamique
4374,thermodynamics,термодинамический,no_equality
4375,proposer,автор предложения,no_equality
4376,proposer,заявитель,auteur
4377,proposer,предлагающая сторона,no_equality
4378,proposer,проектировщик,no_equality
4379,proposer,предлагающий,proposant
4380,electric eel,электрический угорь,no_equality
4381,gauntlet,строй,no_equality
4382,gauntlet,рукавица,no_equality
4383,gauntlet,вызов,défi
4384,gauntlet,латная рукавица,no_equality
4385,gauntlet,боевая перчатка,gant
4386,asme,американское общество инженеров-механиков,no_equality
4387,palladium,палладий,palladium
4388,palladium,палладиевый,no_equality
4389,Klingberg,клингберг,no_equality
4390,highball,коктейль,cocktail
4391,highball,хайбол,no_equality
4392,highball,хайболл,no_equality
4393,highball,скорый поезд,no_equality
4394,check-raise,чек-рейз,no_equality
4395,check-raise,чек-рейза,no_equality
4396,check-raise,чек-рэйз,no_equality
4397,bodybuilding,бодибилдинг,no_equality
4398,bodybuilding,бодибилдеры,no_equality
4399,Heffalump,Слонопотам,no_equality
4400,punk,панк,punk
4401,punk,панк,voyou
4402,punk,панк,crapule
4403,punk,панковых,no_equality
4404,punk,шпана,no_equality
4405,punk,сопляк,punk
4406,punk,сопляк,voyou
4407,punk,сопляк,morveux
4408,punk,сопляк,merdeux
4409,punk,сопляк,minable
4410,punk,гнилье,no_equality
4411,punk,гнилое дерево,no_equality
4412,punk,панковский,no_equality
4413,misconstrue,неверно истолковать,no_equality
4414,Hashemite,хашимитский,no_equality
4415,Hashemite,хашимит,no_equality
4416,dustpan,совок,pelle
4417,toilet,туалет,no_equality
4418,toilet,уборная,toilette
4419,toilet,ванная,no_equality
4420,toilet,туалетная комната,no_equality
4421,toilet,туалетный,no_equality
4422,fearless,бесстрашный,intrépide
4423,fearless,бесстрашный,sans peur
4424,fearless,бесстрашный,courageux
4425,fearless,бесстрашный,audacieux
4426,fearless,бесстрашный,téméraire
4427,fearless,бесстрашный,fearless
4428,fearless,бесстрашный,brave
4429,fearless,бесстрашный,vaillant
4430,high-fat,высокожировой,no_equality
4431,high fat,высокожирный,no_equality
4432,Valentin,Валентин,valentin
4433,Valentin,Валентин,valentine
4434,sweatsuit,тренировочный костюм,survêtement
4435,push up,поднять,no_equality
4436,push up,отжимание,no_equality
4437,pottery,гончарня,no_equality
4438,pottery,керамика,poterie
4439,pottery,керамика,céramique
4440,pottery,глиняная посуда,vaisselle
4441,pottery,черепок,no_equality
4442,pottery,керамический завод,no_equality
4443,pottery,гончарная,no_equality
4444,pottery,гончарный,no_equality
4445,pottery,горшечный,no_equality
4446,impersonation,подражание,imitation
4447,impersonation,олицетворение,personnification
4448,impersonation,имперсонация,no_equality
4449,impersonation,заимствование прав,no_equality
4450,impersonation,самозванство,no_equality
4451,impersonation,использование подставных лиц,no_equality
4452,bootlegger,бутлегер,contrebandier
4453,grotto,грот,grotte
4454,grotto,грот,grotto
4455,disorient,дезориентировать,désorienter
4456,Massimo,Массимо,massimo
4457,matchup,матч-ап,match
4458,heathy,вересковый,no_equality
4459,mockney,Мокни,no_equality
4460,Enrique,Энрике,enrique
4461,comorbidity,коморбидность,no_equality
4462,comorbidity,сопутствующая патология,no_equality
4463,comorbidity,сочетанные заболевания,no_equality
4464,comorbidity,сочетанная патология,no_equality
4465,bracken,папоротник,fougère
4466,bracken,папоротник-орляк,fougère
4467,Meuse,Маас,meuse
4468,Meuse,мез,no_equality
4469,leniency,снисходительность,no_equality
4470,leniency,мягкость,no_equality
4471,leniency,смягчение наказания,clémence
4472,leniency,попустительство,laxisme
4473,leniency,снисходительный,no_equality
4474,wild,дикий,sauvage
4475,wild,дикий,wild
4476,wild,необузданный,no_equality
4477,wild,бурный,no_equality
4478,wild,сумасбродный,no_equality
4479,wild,дикорастущий,no_equality
4480,wild,лесной,no_equality
4481,wild,полевой,no_equality
4482,wild,буйный,violent
4483,wild,дичайший,no_equality
4484,wild,Дикая природа,no_equality
4485,wild,природа,nature
4486,wild,дебри,no_equality
4487,wild,дикоросы,no_equality
4488,wild,Дикая местность,sauvage
4489,wild,Дикая местность,wild
4490,wild,Дикая,sauvage
4491,wild,Дикая,wild
4492,wild,дико,fou
4493,wild,одичавший,no_equality
4494,absurdity,абсурд,no_equality
4495,absurdity,глупость,absurdité
4496,absurdity,глупость,ridicule
4497,absurdity,глупость,folie
4498,absurdity,бессмыслица,absurde
4499,absurdity,несообразность,no_equality
4500,absurdity,смехотворность,no_equality
4501,shagreen,шагреневый,no_equality
4502,shagreen,шагреневая кожа,peau de chagrin
4503,modulator,модулятор,modulateur
4504,modulator,модуляторный,no_equality
4505,scheduler,планировщик,planificateur
4506,scheduler,расписание,agenda
4507,scheduler,расписание,planning
4508,scheduler,диспетчер,no_equality
4509,counterterrorist,антитеррористический,antiterroriste
4510,claim,претензия,réclamation
4511,claim,претензия,revendication
4512,claim,претензия,prétention
4513,claim,требование,réclamation
4514,claim,требование,revendication
4515,claim,требование,droit
4516,claim,требование,prétention
4517,claim,требование,créance
4518,claim,притязание,revendication
4519,claim,притязание,prétention
4520,claim,формула изобретения,no_equality
4521,claim,заявка,no_equality
4522,claim,исковое требование,no_equality
4523,claim,заявлять,prétendre
4524,claim,заявлять,réclamer
4525,claim,заявлять,affirmer
4526,claim,заявлять,revendiquer
4527,claim,заявлять,dire
4528,claim,заявлять,proclamer
4529,claim,утверждать,prétendre
4530,claim,утверждать,affirmer
4531,claim,утверждать,dire
4532,claim,утверждать,soutenir
4533,claim,требовать,demander
4534,claim,требовать,prétendre
4535,claim,требовать,réclamer
4536,claim,требовать,revendiquer
4537,claim,притязать,prétendre
4538,claim,притязать,revendiquer
4539,claim,унести,no_equality
4540,claim,претензионный,no_equality
4541,claim,claim,no_equality
4542,pedlar,Коробейник,no_equality
4543,connexion,связь,connexion
4544,connexion,связь,lien
4545,connexion,связь,rapport
4546,connexion,родство,connexion
4547,connexion,родство,lien
4548,connexion,связность,no_equality
4549,connexion,связанный,no_equality
4550,Highgate,Хайгейт,no_equality
4551,wring,скручивать,tordre
4552,wring,выжимать,no_equality
4553,wring,ломать,no_equality
4554,wring,вырвать,arracher
4555,wring,терзать,no_equality
4556,Marius,Мариус,marius
4557,Marius,Мария,no_equality
4558,Skeeter,Скитер,skeeter
4559,bar stool,барный стул,no_equality
4560,bar stool,табуретка адвокатского сословия,no_equality
4561,kryptonite,криптонит,kryptonite
4562,ent,ЛОР,no_equality
4563,ent,ввод,no_equality
4564,intercession,заступничество,no_equality
4565,intercession,ходатайство,no_equality
4566,intercession,посредничество,intervention
4567,intercession,Покровский,no_equality
4568,row,ряд,rangée
4569,row,ряд,rang
4570,row,ряд,série
4571,row,ряд,travée
4572,row,линия,no_equality
4573,row,шеренга,rangée
4574,row,ссора,dispute
4575,row,ссора,querelle
4576,row,ссора,engueulade
4577,row,гребля,no_equality
4578,row,скандал,dispute
4579,row,колонка,no_equality
4580,row,строка таблицы,no_equality
4581,row,полоса отвода,no_equality
4582,row,грести,ramer
4583,row,скандалить,ramer
4584,row,подряд,no_equality
4585,row,построчно,no_equality
4586,row,гребной,no_equality
4587,Olin,Олин,no_equality
4588,elm,вяз,orme
4589,elm,вязовый,no_equality
4590,volcano,вулкан,volcan
4591,volcano,сопка,no_equality
4592,volcano,вулкано,volcan
4593,volcano,вулканический,no_equality
4594,disoblige,досадить,no_equality
4595,ahoy,на палубе,no_equality
4596,hang around,ошиваться,traîner
4597,hang around,бродить вокруг,traîner
4598,hang around,торчать,traîner
4599,hang around,торчать,rester ici
4600,unneeded,ненужный,inutile
4601,chicken-feed,фигня,no_equality
4602,Greece,Греция,grèce
4603,creosote,креозот,no_equality
4604,creosote,креозотовый,no_equality
4605,meanwhile,между тем,pendant ce temps
4606,meanwhile,между тем,entre-temps
4607,meanwhile,между тем,en attendant
4608,meanwhile,между тем,parallèlement
4609,meanwhile,между тем,par ailleurs
4610,meanwhile,между тем,cependant
4611,meanwhile,тем временем,pendant ce temps
4612,meanwhile,тем временем,entre-temps
4613,meanwhile,тем временем,en attendant
4614,meanwhile,тем временем,parallèlement
4615,meanwhile,тем временем,par ailleurs
4616,meanwhile,тем временем,entre temps
4617,meanwhile,тем временем,entretemps
4618,meanwhile,тем временем,en même temps
4619,meanwhile,тем временем,pendant ce temps-là
4620,meanwhile,тем временем,au même moment
4621,meanwhile,тем временем,dans l'entre-temps
4622,meanwhile,при этом,par ailleurs
4623,meanwhile,одновременно,entre-temps
4624,meanwhile,одновременно,par ailleurs
4625,meanwhile,одновременно,en même temps
4626,meanwhile,одновременно,simultanément
4627,meanwhile,одновременно,autre part
4628,meanwhile,одновременно,au même moment
4629,meanwhile,пока,en attendant
4630,meanwhile,пока что,pendant ce temps
4631,meanwhile,пока что,entre-temps
4632,meanwhile,пока что,en attendant
4633,half price,полцены,moitié prix
4634,half price,за полцены,no_equality
4635,self-employment,самостоятельная занятость,travail indépendant
4636,self-employment,самостоятельная деятельность,indépendant
4637,self employment,самостоятельная занятость,travail indépendant
4638,presto,престо,presto
4639,presto,вуаля,presto
4640,presto,вуаля,hop
4641,presto,вуаля,voilà
4642,presto,оп,no_equality
4643,presto,опля,no_equality
4644,doily,салфетка,napperon
4645,unshakable,непоколебимый,inébranlable
4646,swig,глоток,gorgée
4647,swig,глотнуть,no_equality
4648,monograph,монография,monographie
4649,monograph,монографический,no_equality
4650,morbidity,заболеваемость,morbidité
4651,morbidity,болезненность,no_equality
4652,Nielsen,Нильсен,nielsen
4653,Nielsen,Нильсен,nielson
4654,aim,цель,objectif
4655,aim,цель,but
4656,aim,цель,objet
4657,aim,цель,fin
4658,aim,цель,intention
4659,aim,цель,ambition
4660,aim,цель,cible
4661,aim,прицел,visée
4662,aim,прицел,cible
4663,aim,целиться,viser
4664,aim,направлять,no_equality
4665,aim,прицеливаться,no_equality
4666,aim,метить,no_equality
4667,aim,стремиться,viser
4668,aim,стремиться,tendre
4669,aim,стремиться,avoir pour but
4670,aim,стремиться,aspirer
4671,aim,нацелить,viser
4672,aim,норовить,no_equality
4673,aim,преследовать цель,no_equality
4674,aim,нацеленный,no_equality
4675,aim,прицельный,no_equality
4676,subsidize,субсидировать,subventionner
4677,Clit,клитор,clito
4678,Clit,клитор,clitoris
4679,market value,рыночная стоимость,valeur marchande
4680,market value,рыночная стоимость,valeur de marché
4681,market value,рыночная стоимость,valeur de réalisation
4682,market value,рыночная стоимость,valeur boursière
4683,market value,рыночная ценность,no_equality
4684,market value,биржевая стоимость,no_equality
4685,market-value,рыночная стоимость,valeur de marché
4686,taxon,таксон,no_equality
4687,accession,вступление,adhésion
4688,accession,вступление,accession
4689,accession,вступление,entrée
4690,accession,воцарение,no_equality
4691,interdependency,взаимозависимость,interdépendance
4692,motivate,мотивировать,motiver
4693,motivate,двигать,no_equality
4694,motivate,стимулировать,motiver
4695,motivate,стимулировать,inciter
4696,motivate,стимулировать,encourager
4697,motivate,стимулировать,stimuler
4698,motivate,стимулировать,susciter
4699,motivate,руководствоваться,no_equality
4700,motivate,заинтересовать,motiver
4701,motivate,заставлять,pousser
4702,motivate,вдохновлять,animer
4703,motivate,заинтересовывать,motiver
4704,sinker,грузило,plomb
4705,sinker,грузило,hameçon
4706,sinker,проходчик,no_equality
4707,glycoprotein,гликопротеин,no_equality
4708,glycoprotein,гликопротеиновый,no_equality
4709,insistently,настойчиво,avec insistance
4710,insistently,настойчиво,instamment
4711,insistently,требовательно,no_equality
4712,sanctified,освященный,no_equality
4713,sanctified,посвященный,no_equality
4714,macaw,Ара,ara
4715,planetary,планетарный,planétaire
4716,skittish,игривый,no_equality
4717,skittish,капризный,capricieux
4718,hotbed,очаг,foyer
4719,hotbed,очаг,vivier
4720,hotbed,парниковый,no_equality
4721,impervious,непроницаемый,étanche
4722,impervious,непроницаемый,impénétrable
4723,impervious,глухой,no_equality
4724,impervious,неуязвимый,no_equality
4725,impervious,недоступный,no_equality
4726,impervious,герметичный,hermétique
4727,impervious,стойкий,résistant
4728,impervious,невосприимчивый,no_equality
4729,cleaned-up,очищенный,no_equality
4730,Busby,гусарский кивер,no_equality
4731,Busby,Басби,busby
4732,lumpy,комковатый,no_equality
4733,lumpy,кусковой,no_equality
4734,unilaterally,в одностороннем порядке,unilatéralement
4735,unilaterally,в одностороннем порядке,manière unilatérale
4736,unilaterally,в одностороннем порядке,unilatéral
4737,unilaterally,единолично,no_equality
4738,unilaterally,односторонний порядок,unilatéral
4739,unilaterally,односторонне,unilatéralement
4740,unilaterally,односторонне,unilatéral
4741,asthma,астма,asthme
4742,asthma,астма,asthmatique
4743,asthma,лечение астмы,asthme
4744,asthma,приступы удушья,no_equality
4745,asthma,астматический,no_equality
4746,FOB,брелок,breloque
4747,FOB,условия FOB,no_equality
4748,FOB,ФОБ,fob
4749,FOB,на условиях ФОБ,fob
4750,Padua,Падуя,no_equality
4751,reflexive,возвратный,no_equality
4752,reflexive,рефлексивный,no_equality
4753,reflexive,возвратный глагол,no_equality
4754,reflexive,рефлексивность,no_equality
4755,setter,сеттер,setter
4756,setter,установщик,no_equality
4757,setter,законодатель,no_equality
4758,setter,легавая,no_equality
4759,setter,наладчик,no_equality
4760,setter,задатчик,no_equality
4761,setter,механизм установки,no_equality
4762,setter,инкубационный,no_equality
4763,setter,связующий,no_equality
4764,setter,пасующий,no_equality
4765,decimal,десятичное число,no_equality
4766,decimal,десятичный знак,décimal
4767,decimal,десятичная запятая,no_equality
4768,decimal,тип decimal,no_equality
4769,decimal,десятичный,décimal
4770,decimal,десятыми,no_equality
4771,biomolecular,биомолекулярный,no_equality
4772,chasten,наказывать,châtier
4773,interstitial,промежуточный,no_equality
4774,interstitial,интерстициальный,no_equality
4775,interstitial,междоузельный,no_equality
4776,interstitial,внутрипоровый,no_equality
4777,hauteur,высокомерие,no_equality
4778,guacamole,гуакамоле,guacamole
4779,wilfully,умышленно,volontairement
4780,wilfully,умышленно,délibérément
4781,wilfully,умышленно,sciemment
4782,wilfully,умышленно,intentionnellement
4783,wilfully,умышленно,délibéré
4784,wilfully,нарочно,volontairement
4785,wilfully,нарочно,délibérément
4786,wilfully,нарочно,intentionnellement
4787,wilfully,своевольно,no_equality
4788,wilfully,упрямо,obstinément
4789,dead,мертвый,mort
4790,dead,мертвый,décédé
4791,dead,безжизненный,no_equality
4792,dead,покойный,mort
4793,dead,покойный,défunt
4794,dead,покойный,décédé
4795,dead,глухой,no_equality
4796,dead,омертвелый,no_equality
4797,dead,погибший,no_equality
4798,dead,отмерший,disparu
4799,dead,опавший,no_equality
4800,dead,мертвец,cadavre
4801,dead,тупик,no_equality
4802,dead,нечувствительность,no_equality
4803,dead,замертво,no_equality
4804,conform,соответствовать,se conformer
4805,conform,соответствовать,être conforme
4806,conform,соответствовать,correspondre
4807,conform,соответствовать,répondre
4808,conform,подчиняться,se plier
4809,conform,согласовывать,aligner
4810,conform,сообразовать,no_equality
4811,conform,сообразоваться,no_equality
4812,conform,подчиняться правилам,no_equality
4813,puss,киска,minou
4814,puss,киска,minette
4815,puss,киска,chatte
4816,Paulsen,Полсена,no_equality
4817,Paulsen,Паулсен,paulsen
4818,Argentino,аргентинец,argentin
4819,grope,нащупывать,tâtonner
4820,grope,искать,no_equality
4821,grope,блуждать,no_equality
4822,grope,лапать,tripoter
4823,grope,лапать,peloter
4824,grope,пытаюсь нащупать,no_equality
4825,active account,активный счет,no_equality
4826,active account,активный аккаунт,no_equality
4827,Hartman,Гартман,no_equality
4828,Malcolm,Малькольм,malcom
4829,Malcolm,Малькольм,malcolm
4830,contagion,инфекция,contagion
4831,contagion,распространение,épidémie
4832,contagion,распространение,propagation
4833,contagion,цепная реакция,no_equality
4834,contagion,заразная болезнь,no_equality
4835,contagion,заразительность,no_equality
