,eng_word,l1,l1_context,l2,l2_context
291,start,lancement,program start|impending start|formal start|late start|launch | introduction | initiation | landing | commencement | start-up | ,пуск,launch | start-up | firing | launching | starting | start button | 
292,start,entamer,to start a debate|to start its work|to start negotiations|to start the negotiations|begin | initiate | commence | launch | begin | initiate | ,начать,to start the game|to start now|to start a public campaign|to start a business|begin | launch | initiate | open | 
293,start,entamer,to start a debate|to start its work|to start negotiations|to start the negotiations|begin | initiate | commence | launch | begin | initiate | ,начинать,to start a bilateral confrontation|to start one's own business effectively|to start beneath the baseline|to start this year|begin | launch | initiate | commence | 
294,start,entamer,to start a debate|to start its work|to start negotiations|to start the negotiations|begin | initiate | commence | launch | begin | initiate | ,приступить,to start the normalization process|begin | launch | proceed | initiate | embark | get down | commence | 
295,start,se mettre,to start work|begin | get down | ,начинаться,to start here|begin | 
296,start,se mettre,to start work|begin | get down | ,стать,become | begin | become | be | get | make | come | 
297,start,commencer,to start the day|to start treatment|to start with a letter|to start somewhere|begin | commence | begin | initiate | ,начаться,begin | break out | erupt | take place | commence | usher | 
298,start,commencer,to start the day|to start treatment|to start with a letter|to start somewhere|begin | commence | begin | initiate | ,начинать,to start a bilateral confrontation|to start one's own business effectively|to start beneath the baseline|to start this year|begin | launch | initiate | commence | 
299,start,lancer,to start the download|to start a business|to start the test|to start the wizard|launch | initiate | run | begin | introduce | launch | issue | throw | ,запустить,to start the installation process|to start your browser|launch | run | execute | trigger | run | 
300,start,lancer,to start the download|to start a business|to start the test|to start the wizard|launch | initiate | run | begin | introduce | launch | issue | throw | ,стартовать,launch | kick off | take off | 
301,start,lancer,to start the download|to start a business|to start the test|to start the wizard|launch | initiate | run | begin | introduce | launch | issue | throw | ,открыть,to start a savings account|to start her own business|open | discover | open up | establish | open | launch | reopen | inaugurate | 
302,start,lancer,to start the download|to start a business|to start the test|to start the wizard|launch | initiate | run | begin | introduce | launch | issue | throw | ,начать,to start the game|to start now|to start a public campaign|to start a business|begin | launch | initiate | open | 
303,start,départ,fresh start|start in life|best possible start|false start|departure | severance | beginning | check-out | baseline | separation | first place | ,начало,good start|fresh start|tournament's start|course start|beginning | launch | onset | origin | outbreak | 
304,start,démarrage,quick start|manual start|application starts|cold start|boot | start-up | seed | splash | launch | boot time | starter | booting | ,старт,slow start|quick start|Joyful starts|official start|launch | start-up | launching | findings | 
305,start,prise,catch | outlet | intake | jack | gain | socket | plug | assumption | ,старт,slow start|quick start|Joyful starts|official start|launch | start-up | launching | findings | 
306,start,point de départ,bad start|starting point | base | departure point | departure | point of departure | starting-point | ,старт,slow start|quick start|Joyful starts|official start|launch | start-up | launching | findings | 
307,start,ouverture,start of the debate|start of negotiations|start of accession talks|rapid start|opening | openness | initiation | opening-up | commencement | aperture | overture | ,старт,slow start|quick start|Joyful starts|official start|launch | start-up | launching | findings | 
308,start,commencement,Start of International Preliminary Examination|start of the project|beginning | commencement | inception | ,начало,good start|fresh start|tournament's start|course start|beginning | launch | onset | origin | outbreak | 
309,start,start,,no_equality,
310,start,démarrer,to start a snapshot|to start the installation|to start the snapshot|to start the service|boot | begin | launch | up-~-start up | initiate | ,начать,to start the game|to start now|to start a public campaign|to start a business|begin | launch | initiate | open | 
311,start,débuter,to start the treatment|to start early|to start a career|to start the debate|begin | commence | begin | initiate | ,начинать,to start a bilateral confrontation|to start one's own business effectively|to start beneath the baseline|to start this year|begin | launch | initiate | commence | 
312,start,partir,to start from the principle|to start the stopwatch|to start from a premise|to start at sea level|leave | go | depart | leave | go | part | travel | ,начать,to start the game|to start now|to start a public campaign|to start a business|begin | launch | initiate | open | 
313,start,entreprendre,to start on a study|undertake | initiate | begin | carry out | undertake | take | conduct | engage | ,начать,to start the game|to start now|to start a public campaign|to start a business|begin | launch | initiate | open | 
314,start,amorcer,to start the process|to start the digestion program|to start the lashing|to start dialogue|initiate | begin | boot | commence | initiate | prime | boot | launch | ,начинать,to start a bilateral confrontation|to start one's own business effectively|to start beneath the baseline|to start this year|begin | launch | initiate | commence | 
315,start,no_equality,,договор СНВ,
316,start up,démarrer,start | boot | start | begin | launch | up-~-start up | initiate | ,запускать,run | launch | execute | launch | fly | run | fire | start up | fire up | 
317,start up,démarrer,start | boot | start | begin | launch | up-~-start up | initiate | ,запускаться,run | start | start up | launch | 
318,start up,démarrer,start | boot | start | begin | launch | up-~-start up | initiate | ,запуститься,boot | start up | 
319,start up,redémarrer l'ascenseur,,no_equality,
320,start up,no_equality,,вновь запустить,
321,start off,commencer,start | begin | commence | start | begin | initiate | ,начать,to start off with wine first|start | begin | launch | initiate | open | 
322,start off,repartir,go back | start again | walk away | go home | go away | drive off | go again | set out again | ,начать,to start off with wine first|start | begin | launch | initiate | open | 
323,tip,conseil,health tips|safety tips|tool tips|troubleshooting tips|council | board | advice | commission | ,совет,This week's tip|useful tip|general tips|council | board | advice | 
324,tip,astuce,search tip|general search tips|Resolution tip|html tip|trick | hint | ,подсказка,small tip|prompt | hint | clue | cue | tooltip | helpful hint | MailTip | tooltips | 
325,tip,astuce,search tip|general search tips|Resolution tip|html tip|trick | hint | ,совет,This week's tip|useful tip|general tips|council | board | advice | 
326,tip,pencher,to tip the scales|tilt | lean | incline | err | cock | sway | bend | perch | ,опрокидывать,to tip the cow|
327,tip,se renverser,overturn | spill | ,опрокинуть,overturn | knock | spill | 
328,tip,basculer,switch | toggle | fail over | tilt | shift | migrate | switch | ,толкнуть,push | 
329,tip,pointe,tip of the iceberg|southern tip|northern tip|tip of the sternum|edge | peak | breakthrough | rush | spike | cutting edge | leading edge | surge | ,совет,This week's tip|useful tip|general tips|council | board | advice | 
330,tip,extrémité,tip of the needle|tip of the syringe|distal tip|western tip|end | extremity | edge | far end | endpoint | ,совет,This week's tip|useful tip|general tips|council | board | advice | 
331,tip,truc,tip for consumer|easy tips|practical tip|thing | stuff | trick | gizmo | hint | ,совет,This week's tip|useful tip|general tips|council | board | advice | 
332,tip,pourboire,tip of the same amount|tips plus salary|small tip|gratuity | baksheesh | tipper | ,совет,This week's tip|useful tip|general tips|council | board | advice | 
333,tip,bout,elongated tip|tip of my tongue|tip of the penis|north-western tip|end | piece | bit | toe | grip | ,совет,This week's tip|useful tip|general tips|council | board | advice | 
334,tip,embout,disposable tip|dropper tip|pipette tip|dropper tip of the bottle|mouthpiece | nozzle | end cap | ferrule | narrow part | prong | end fitting | ,совет,This week's tip|useful tip|general tips|council | board | advice | 
335,tip,incliner,tilt | slant | incline | bow | angle | cant | tilt | tempt | ,толкнуть,push | 
336,tip,culminer,culminate | peak | peak | culminate | tower | top out | climax | top | ,no_equality,
337,tip,déverser,dump | discharge | spill | pour | dump | out-~-pour out | discharge | spout | pour | ,опрокинуть,overturn | knock | spill | 
338,tip,no_equality,,наводка,tip-off | 
339,tip,no_equality,,повергнуть,plunge | 
340,apologize,excuser,excuse | forgive | condone | pardon | ,извиняться,beg your pardon | 
341,apologize,présenter des excuses,,no_equality,
342,apologize,présenter mes excuses,,no_equality,
343,apologize,présenter ses excuses,,no_equality,
344,apologize,demander pardon,,no_equality,
345,apologize,s'excuser,to apologise to the Commissioner|to apologise to the interpreters|to apologize to the Presidency|to apologize to the member|excuse | ,извиняться,beg your pardon | 
346,apologize,no_equality,,извиниться,
347,apologize,no_equality,,приносить извинения,
348,apologize,no_equality,,принести извинения,
349,apologize,no_equality,,приносить свои извинения,
350,apologize,no_equality,,принести свои извинения,
351,apologize,no_equality,,попросить прощение,
352,come,venir,to come from a country|to come to the conclusion|to come to the party|to come to the hotel|turn | visit | come here | ,придти,to come here|to come to the conclusion|to come home|to come tomorrow|arrive | come up | come in | 
353,come,venir,to come from a country|to come to the conclusion|to come to the party|to come to the hotel|turn | visit | come here | ,приходить,to come again|to come over here|to now come to power|to come quickly|arrive | come in | come up | 
354,come,venir,to come from a country|to come to the conclusion|to come to the party|to come to the hotel|turn | visit | come here | ,приехать,to come here again|to come from somewhere|arrive | travel | come out | 
355,come,venir,to come from a country|to come to the conclusion|to come to the party|to come to the hotel|turn | visit | come here | ,приезжать,to come from all over the world|arrive | travel | come here | 
356,come,entrer,to come in|to come to Parliament|enter | come into | go | type | enter | get | fall | ,быть,to come down|to come over|have | be | include | feature | get | go | offer | become | 
357,come,entrer,to come in|to come to Parliament|enter | come into | go | type | enter | get | fall | ,идти,go | walk | go | move | keep | run | walk | follow | 
358,come,entrer,to come in|to come to Parliament|enter | come into | go | type | enter | get | fall | ,приходить,to come again|to come over here|to now come to power|to come quickly|arrive | come in | come up | 
359,come,parvenir,to come to a final conclusion|to come to this conclusion|to come to any conclusion|to come to the following conclusions|achieve | manage | reach | succeed | send | arrive | achieve | get | ,прислать,to come in yesterday|send | arrive | agree | submit | 
360,come,parvenir,to come to a final conclusion|to come to this conclusion|to come to any conclusion|to come to the following conclusions|achieve | manage | reach | succeed | send | arrive | achieve | get | ,придти,to come here|to come to the conclusion|to come home|to come tomorrow|arrive | come up | come in | 
361,come,arriver,to come to that conclusion|to come to a conclusion|to come to a decision|to come to an agreement|arrive | happen | get | reach | achieve | arrive | manage | occur | ,произойти,happen | occur | took place | 
362,come,arriver,to come to that conclusion|to come to a conclusion|to come to a decision|to come to an agreement|arrive | happen | get | reach | achieve | arrive | manage | occur | ,происходить,happen | occur | go on | take place | takes place | happen | took place | derive | 
363,come,arriver,to come to that conclusion|to come to a conclusion|to come to a decision|to come to an agreement|arrive | happen | get | reach | achieve | arrive | manage | occur | ,придти,to come here|to come to the conclusion|to come home|to come tomorrow|arrive | come up | come in | 
364,come,comprendre,include | understand | understand | feature | contain | comprise | offer | consist of | realize | ,быть,to come down|to come over|have | be | include | feature | get | go | offer | become | 
365,come,disposer,to come with a balcony|to come with a TV|have | feature | offer | provide | prepare | open | dispose of | equip | ,приходить,to come again|to come over here|to now come to power|to come quickly|arrive | come in | come up | 
366,come,être,be | have | become | get | remain | occur | ,происходить,happen | occur | go on | take place | takes place | happen | took place | derive | 
367,come,se présenter,to come as yellow film-coated tablets|to come to the committee|arise | appear | occur | stand | attend | up-~-show up | arrive | come up | ,приходить,to come again|to come over here|to now come to power|to come quickly|arrive | come in | come up | 
368,come,passer,to now come to the vote|to come through my own country|spend | pass | go | move | proceed | increase | switch | change | get | ,идти,go | walk | go | move | keep | run | walk | follow | 
369,come out,sortir,go out | leave | get out | release | emerge | out-~-come out | come out of | exit | leave | ,выйти,go out | go | come out | leave | reach | release | emerge | enter | step | 
370,come out,sortir,go out | leave | get out | release | emerge | out-~-come out | come out of | exit | leave | ,выходить,go | come out | go out | face | extend | enter | overlook | emerge | withdraw | 
371,come out,sortir,go out | leave | get out | release | emerge | out-~-come out | come out of | exit | leave | ,выслать,send | expel | come out | go out | emerge | qualify | get out | advance | step | 
372,come out,sortir,go out | leave | get out | release | emerge | out-~-come out | come out of | exit | leave | ,выступить,speak | perform | act | issue | deliver | address | come out | speak out | come up | 
373,come out,sortir,go out | leave | get out | release | emerge | out-~-come out | come out of | exit | leave | ,получиться,succeed | come out | turn out | work out | could | result | get there | 
374,come out,sortir,go out | leave | get out | release | emerge | out-~-come out | come out of | exit | leave | ,получаться,turn out | come out | work out | 
375,come out,sortir,go out | leave | get out | release | emerge | out-~-come out | come out of | exit | leave | ,приехать,come | arrive | travel | come | come out | 
376,come out,sortir,go out | leave | get out | release | emerge | out-~-come out | come out of | exit | leave | ,появляться,appear | emerge | show up | appear | arise | 
377,come out,sortir,go out | leave | get out | release | emerge | out-~-come out | come out of | exit | leave | ,высказаться,speak out | come out | comment | speak up | 
378,come out,ressortir,emerge | resort | highlight | out-~-stand out | come out of | reveal | out-~-come out | ,выйти,go out | go | come out | leave | reach | release | emerge | enter | step | 
379,come out,se prononcer,vote | decide | rule | comment | pronounce | out-~-speak out | vote | out-~-come out | ,высказаться,speak out | come out | comment | speak up | 
380,come together,s'unir,unite | together-~-come together | unite | get together | join together | band together | join forces | coalesce | ,объедениться,unite | come together | team up | merge | join | join together | get together | reunite | combine | 
381,come together,s'unir,unite | together-~-come together | unite | get together | join together | band together | join forces | coalesce | ,объеденяться,unite | join | combine | join together | come together | merge | aggregate | get together | come together | 
382,come together,s'unir,unite | together-~-come together | unite | get together | join together | band together | join forces | coalesce | ,сложиться,develop | establish | come together | fold | spell | form | 
383,come together,se rassembler,gather | assemble | congregate | get together | together-~-come together | gather together | congregate | rally | join together | ,собраться,gather | assemble | come together | convene | get together | rally | brought together | gather together | mass | 
384,come together,se rassembler,gather | assemble | congregate | get together | together-~-come together | gather together | congregate | rally | join together | ,собираться,gather | go | collect | assemble | come together | plan | congregate | get together | intend | 
385,come together,se réunir,meet | gather | get together | convene | meet | together-~-come together | ,встречаться,meet | occur | meet | confer | encounter | date | come together | date | 
386,come together,se réunir,meet | gather | get together | convene | meet | together-~-come together | ,собраться,gather | assemble | come together | convene | get together | rally | brought together | gather together | mass | 
387,come together,se conjuguer,combine | conjugate | together-~-come together | ,соединяться,connect | incorporate | come together | combine | connect | 
388,come together,se rejoindre,together-~-come together | get together | converge | ,объедениться,unite | come together | team up | merge | join | join together | get together | reunite | combine | 
389,come together,se regrouper,regroup | cluster | band together | together-~-come together | congregate | congregate | join together | get together | band together | ,собираться,gather | go | collect | assemble | come together | plan | congregate | get together | intend | 
390,come together,converger,converge | together-~-come together | converge | ,объедениться,unite | come together | team up | merge | join | join together | get together | reunite | combine | 
391,come together,se rapprocher,approach | approximate | draw near | near | get close | approach | out-~-reach out | converge | together-~-come together | ,собраться,gather | assemble | come together | convene | get together | rally | brought together | gather together | mass | 
392,come together,prendre place,,no_equality,
393,come together,no_equality,,объединить свои усилия,
394,come together,no_equality,,слиться воедино,
395,come across,rencontrer,to come across several circles|meet | encounter | face | experience | meet | find | ,сталкиваться,face | encounter | confront | collide | deal | clash | suffer | face | hit | 
396,come across,rencontrer,to come across several circles|meet | encounter | face | experience | meet | find | ,встречать,meet | greet | encounter | welcome | meet | meet before | 
397,come across,rencontrer,to come across several circles|meet | encounter | face | experience | meet | find | ,наткнуться,bump | stumble | encounter | 
398,come across,croiser,cross | encounter | intersect | cross | fold | ,пересекать,cross | cross | intersect | 
399,come back,revenir,to come back online|to come back with a few shillings|to come back in the winter|to always come back into the program|return | go back | come back | go | return | revert | get back | amount | ,вернуться,to come back quickly|to come back here|return | go back | go | get back | come back | return | revert | 
400,come back,revenir,to come back online|to come back with a few shillings|to come back in the winter|to always come back into the program|return | go back | come back | go | return | revert | get back | amount | ,возвращаться,to come back home late|return | return | go back | come back | get back | move back | revert | 
401,come back,rentrer,to come back home|return | go back | return | fit | go home | return home | get back | come back | ,прилетать,fly | arrive | show up | 
402,come back,rentrer,to come back home|return | go back | return | fit | go home | return home | get back | come back | ,вернуться,to come back quickly|to come back here|return | go back | go | get back | come back | return | revert | 
403,come back,réapparaître,reappear | recur | reemerge | reoccur | appear again | resurface | reappear | reemerge | ,вернуться,to come back quickly|to come back here|return | go back | go | get back | come back | return | revert | 
404,come into,entrer,to come into contact|to come into the European Union|to come into force accordingly|to come into play|enter | go | type | enter | get | come | fall | ,войти,to come into the room|enter | include | come in | login | walk | go in | comprise | walk in | logon | 
405,come into,entrer,to come into contact|to come into the European Union|to come into force accordingly|to come into play|enter | go | type | enter | get | come | fall | ,вступить,to come into force|enter | join | engage | step | take effect | join | exchange | take over | 
406,come into,entrer,to come into contact|to come into the European Union|to come into force accordingly|to come into play|enter | go | type | enter | get | come | fall | ,вступать,to come into play|enter | engage | join | come in | embark | enroll | adhere | kick in | 
407,come into,naître,bear | arise | incur | emerge | give rise to | originate | found | bear | ,вступить,to come into force|enter | join | engage | step | take effect | join | exchange | take over | 
408,come up,trouver,to come up with a solution|to come up with the answer|find | find | think | identify | reach | locate | get | ,подойти,come | go up | fit | walk | approach | go over | walk up | suit | 
409,come up,trouver,to come up with a solution|to come up with the answer|find | find | think | identify | reach | locate | get | ,выступить,speak | perform | act | issue | deliver | address | come out | speak out | 
410,come up,arriver,to come up with a strategy|arrive | happen | come | get | reach | achieve | arrive | manage | occur | ,придти,to come up that decision|come | arrive | come | come in | 
411,come up,arriver,to come up with a strategy|arrive | happen | come | get | reach | achieve | arrive | manage | occur | ,приходить,come | come | arrive | come in | 
412,come up,avancer,to come up with proposals|to come up with a joint resolution|advance | move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,подходить,suit | fit | approach | walk up | place | go up | match | befit | 
413,come up,avancer,to come up with proposals|to come up with a joint resolution|advance | move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,подойти,come | go up | fit | walk | approach | go over | walk up | suit | 
414,come up,monter,to come up from my lungs|mount | rise | climb | go up | assemble | ride | fit | climb | ascend | ,подниматься,rise | go up | climb | get up | lift | rise up | climb up | 
415,come up,monter,to come up from my lungs|mount | rise | climb | go up | assemble | ride | fit | climb | ascend | ,подняться,rise | get up | stand up | go up | climb | rise up | service | jump | access | 
416,come up,se présenter,come | arise | appear | occur | stand | attend | up-~-show up | arrive | ,возникать,arise | occur | appear | emerge | raise | arise | 
417,come up,se présenter,come | arise | appear | occur | stand | attend | up-~-show up | arrive | ,возникнуть,arise | emerge | occur | appear | originate | experience | encounter | result | 
418,come up,se présenter,come | arise | appear | occur | stand | attend | up-~-show up | arrive | ,придти,to come up that decision|come | arrive | come | come in | 
419,come up,aboutir,lead | result | achieve | succeed | up-~-end up | arrive | end | achieve | culminate | ,придти,to come up that decision|come | arrive | come | come in | 
420,come up,inventer,invent | invent | make up | coin | devise | fabricate | contrive | ,подойти,come | go up | fit | walk | approach | go over | walk up | suit | 
421,come up,s'annoncer,loom | loom | herald | up-~-shape up | down-~-come down | ,no_equality,
422,come up,formuler,make | formulate | express | make | word | formulate | put forward | draw up | articulate | ,подойти,come | go up | fit | walk | approach | go over | walk up | suit | 
423,come down,s'annoncer,loom | come up | loom | herald | up-~-shape up | down-~-come down | ,опускаться,fall | drop | lower | sink | descend | go down | come down | get down | come down | 
424,come down,s'écrouler,collapse | crumble | collapse | crumble | down-~-fall down | tumble | apart-~-fall apart | down-~-come down | unravel | ,опускаться,fall | drop | lower | sink | descend | go down | come down | get down | come down | 
425,curriculum,curriculum,community-oriented curriculum|french national curriculum|cross~cultural curriculum|school curricula|resume | ,учебная программа,educational curriculum|
426,curriculum,curriculum,community-oriented curriculum|french national curriculum|cross~cultural curriculum|school curricula|resume | ,школьная программа,school curriculum|
427,curriculum,programme,Research Curricula|core curriculum|national curriculum|common curriculum|programme | agenda | subroutine | ,учебная программа,educational curriculum|
428,curriculum,enseignement,nursing curricula|education | teaching | lesson | instruction | ,учебная программа,educational curriculum|
429,curriculum,cursus,set curriculum|personalized curriculum|syllabus | degree course | learning path | curriculum framework | ,учебная программа,educational curriculum|
430,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
431,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,знание,scientific expertise|knowledge | skill | 
432,expertise,expert,external expertise|expertise inside the nhpd|independent technical expertise|clinical expertise|expert | specialist | ,экспертиза,sanitary-hygienical expertise|local expertise|examination | assessment | review | inspection | evaluation | appraisal | expert review | expert study | 
433,expertise,expert,external expertise|expertise inside the nhpd|independent technical expertise|clinical expertise|expert | specialist | ,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
434,expertise,compétence,global expertise|professional expertise|functional expertise|existing expertise|competence | skill | jurisdiction | power | responsibility | qualification | proficiency | ability | ,компетентность,competence | proficiency | 
435,expertise,compétence,global expertise|professional expertise|functional expertise|existing expertise|competence | skill | jurisdiction | power | responsibility | qualification | proficiency | ability | ,компетенция,competence | jurisdiction | 
436,expertise,compétence,global expertise|professional expertise|functional expertise|existing expertise|competence | skill | jurisdiction | power | responsibility | qualification | proficiency | ability | ,квалификация,qualification | skill | training | proficiency | professional skill | professional development | 
437,expertise,savoir-faire,unique expertise|european expertise|real expertise|SAN expertise|know-how | skill | savoir-faire | craftsmanship | ,ноу-хау,know-how | 
438,expertise,savoir-faire,unique expertise|european expertise|real expertise|SAN expertise|know-how | skill | savoir-faire | craftsmanship | ,специализация,specialization | specialty | Ms. | major | 
439,expertise,savoir-faire,unique expertise|european expertise|real expertise|SAN expertise|know-how | skill | savoir-faire | craftsmanship | ,знание,scientific expertise|knowledge | skill | 
440,expertise,expérience,practical expertise|experience | experiment | ,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
441,freeze,congélation,freezer | freezing temperatures | freezing | ,замораживание,credit freeze|price freeze|settlement freeze|armament freeze|refrigeration | freezing | 
442,freeze,gel,wage freeze|settlement freeze|temporary freeze|salary freeze|gel | frost | ,мороз,winter freeze|frost | cold | 
443,freeze,gel,wage freeze|settlement freeze|temporary freeze|salary freeze|gel | frost | ,заморозок,frost | deep-freeze | frozen area | 
444,freeze,gel,wage freeze|settlement freeze|temporary freeze|salary freeze|gel | frost | ,замораживание,credit freeze|price freeze|settlement freeze|armament freeze|refrigeration | freezing | 
445,freeze,geler,to freeze the essential budgetary increases|to freeze the article|set aside | suspend | freeze over | freeze up | clot | jelly | thicken | ,заморозить,to freeze history|halt | 
446,freeze,geler,to freeze the essential budgetary increases|to freeze the article|set aside | suspend | freeze over | freeze up | clot | jelly | thicken | ,замерзнуть,freeze over | 
447,freeze,congeler,to freeze the insulin inhaler|,замерзнуть,freeze over | 
448,freeze,se bloquer,hang | up-~-lock up | lock up | stick | crash | jam | stall | lock | ,приостановить,suspend | halt | pause | stall | shut down | 
449,freeze,bloquer,block | block | stick | jam | hang | lock | obstruct | strand | ,зависать,hang | hover | 
450,freeze,blocage,system freeze|pay freeze|tuition freeze|blockage | lock-up | block | deadlock | blockade | hang | crash | lock | ,замораживание,credit freeze|price freeze|settlement freeze|armament freeze|refrigeration | freezing | 
451,freeze,figer,to freeze the shifting phantasmagoria|congeal | stick | ,замерзнуть,freeze over | 
452,freeze,se figer,congeal | ,no_equality,
453,freeze,glacer,ice | glaze | chill | frost | ice | powder | candy | ,замерзнуть,freeze over | 
454,freeze,surgeler,deep-freeze  freeze | quick-freeze | deep-freeze | quick-freeze  freeze | deepfreeze | ,замерзнуть,freeze over | 
455,freeze,givrer,frost | ,замерзнуть,freeze over | 
456,freeze,no_equality,,мораторий,moratorium | 
457,issue,question,important issue|environmental issue|key issue|political issue|question | matter | subject | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
458,issue,problème,health issue|security issue|technical issue|performance issue|problem | concern | matter | ,проблема,global issue|environmental issue|social issue|serious issue|problem | challenge | concern | trouble | 
459,issue,problème,health issue|security issue|technical issue|performance issue|problem | concern | matter | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
460,issue,numéro,special issue|latest issue|next issue|recent issue|number | item | ,выпуск,bond issue|special issue|next issue|first issue|release | production | edition | issuance | output | graduation | release note | 
461,issue,numéro,special issue|latest issue|next issue|recent issue|number | item | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
462,issue,thème,central issue|research issues|general issues|crucial issue|theme | topic | subject | matter | ,тема,priority issue|global hot-button issue|theme | topic | subject | 
463,issue,enjeu,ethical issue|emerging issues|major issue|priority issues|challenge | stake | ,задача,short term issues|foreign - policy issue|current issue|emerging issue|task | challenge | problem | goal | mission | objective | job | purpose | 
464,issue,enjeu,ethical issue|emerging issues|major issue|priority issues|challenge | stake | ,проблема,global issue|environmental issue|social issue|serious issue|problem | challenge | concern | trouble | 
465,issue,publier,issued by the ctc|to issue a statement|to issue guidelines|to issue a communication|publish | release | post | publish | produce | ,издавать,to issue a fatwa|publish | release | publish | 
466,issue,publier,issued by the ctc|to issue a statement|to issue guidelines|to issue a communication|publish | release | post | publish | produce | ,выпустить,release | fire | produce | launch | publish | let out | release | 
467,issue,publier,issued by the ctc|to issue a statement|to issue guidelines|to issue a communication|publish | release | post | publish | produce | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
468,issue,publier,issued by the ctc|to issue a statement|to issue guidelines|to issue a communication|publish | release | post | publish | produce | ,выпускать,produce | release | manufacture | let out | release | graduate | manufacture | roll out | 
469,issue,remettre,issued to customers|issued to companies|to issue the final report|give | put | call | submit | deliver | return | present | hand over | hand | ,выдать,to issue a warning|extradite | hand over | grant | betray | give out | print | 
470,issue,remettre,issued to customers|issued to companies|to issue the final report|give | put | call | submit | deliver | return | present | hand over | hand | ,выдавать,give out | betray | lend out | grant | extradite | hand over | disguise | 
471,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,вынести,deliver | bear | convict | rule | hand down | endure | pronounce | render | 
472,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
473,issue,diffuser,issued by different stakeholders|issued prior to the visit|issued by the snprm|disseminate | distribute | broadcast | release | circulate | disseminate | spread | air | ,распространить,distribute | spread | extend | release | circulate | disseminate | distribute | propagate | 
474,issue,exécuter,to issue the following admsnap command|to issue the umount command|run | perform | execute | carry out | run | implement | complete | perform | deliver | ,выступить,speak | perform | act | deliver | address | come out | speak out | come up | 
475,issue,sujet,very important issue|sensitive issue|second issue|first issue|subject | topic | matter | individual | ,тема,priority issue|global hot-button issue|theme | topic | subject | 
476,issue,point,following issues|third issue|fundamental issue|specific issue|point | item | paragraph | matter | mark | thing | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
477,issue,dossier,difficult issues|complex issue|economic issue|main issue|folder | record | file | dossier | case | matter | package | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
478,issue,délivrer,issued pursuant to this decision|to issue to the applicant|to issue the authorization|issued by the minister|grant | deliver | award | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
479,issue,émettre,to issue shares|to issue a warning|issue to this computer|issue by director-general|emit | deliver | express | send out | release | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
480,issue,lancer,to issue a challenge|to issue standing invitations|launch | start | initiate | run | begin | introduce | launch | throw | ,выпустить,release | fire | produce | launch | publish | let out | release | 
481,parent,parent,adoptive parent|biological parents|Canadian parents|single parent|relative | stepparent | ,родитель,genetic parents|Poor parent|American parents|young parent|
482,parent,mère,US parent|elderly parents|lone parents|mother | mom | dam | mother-in-law | stepmother | ,родитель,genetic parents|Poor parent|American parents|young parent|
483,parent,origine,origin | source | cause | background | root | ,родитель,genetic parents|Poor parent|American parents|young parent|
484,parent,parenté,relative | kinship | relatedness | kin | parentage | kindred | ,no_equality,
485,member,membre,Member of the Commission|committee member|family member|team member|membership | ,член,family member|eu member|IMU member|member of parliament|membership | 
486,member,collègue,fellow members|socialist members|italian members|former member|colleague | fellow members | friend | colleague Mr | ,участник,party member|system member|program member|active member|participant | attendee | user | exhibitor | player | actor | 
487,member,collègue,fellow members|socialist members|italian members|former member|colleague | fellow members | friend | colleague Mr | ,член,family member|eu member|IMU member|member of parliament|membership | 
488,member,député,honourable Member|Liberal members|members of this house|members of the european parliament|member of parliament | MP | colleague | honourable Member | ,член,family member|eu member|IMU member|member of parliament|membership | 
489,member,députée,member for Windsor-St|member for Notre-Dame-de-Grâce-Lachine|Bloc members|NDP members|MP | ,член,family member|eu member|IMU member|member of parliament|membership | 
490,member,parlementaire,elected members|members of the house|private members'|swedish members|parliamentarian | member of parliament | MP | ,член,family member|eu member|IMU member|member of parliament|membership | 
491,member,militaire,non-commissioned member|deceased member|canadian forces members|eligible members|military | soldier | military personnel | troop | personnel | military members | CF members | armed forces | ,член,family member|eu member|IMU member|member of parliament|membership | 
492,band,bande,indian band|hopper bands|frequency band|small hopper bands|tape | strip | gang | stripe | flowerbed | ,группа,relatively small band|gothic band|classic band|music band|group | team | 
