,trigram,PMI
1048,"('a', 'old', 'log')",10.767417560775584
1049,"('of', 'any', 'kind')",10.756059111629988
1050,"('and', 'make', 'fun')",10.75327126624212
1051,"('use', 'to', 'try')",10.750547389507716
1052,"('mister', 'Sun', 'be')",10.74968180665067
1053,"('the', 'best', 'thing')",10.74756788898662
1054,"('not', 'long', 'before')",10.743057344021082
1055,"('nothing', 'at', 'all')",10.740447490647643
1056,"('his', 'head', 'out')",10.73777477238767
1057,"('upon', 'a', 'time')",10.733019613520604
1058,"('he', 'roll', 'over')",10.729614861595035
1059,"('grow', 'fat', 'and')",10.728930315679584
1060,"('for', 'the', 'sake')",10.7273140279664
1061,"('on', 'the', 'bank')",10.720279303874186
1062,"('meadow', 'people', 'and')",10.718497841760268
1063,"('at', 'any', 'time')",10.716842083360834
1064,"('so', 'much', 'as')",10.71221045463983
1065,"('leg', 'be', 'long')",10.711037068694534
1066,"('in', 'farmer', 'Brown')",10.708068744844219
1067,"('say', 'old', 'mother')",10.700592848975013
1068,"('lead', 'he', 'into')",10.699538045061033
1069,"('a', 'new', 'home')",10.699374334626999
1070,"('in', 'front', 'of')",10.696087953440728
1071,"('Green', 'Meadows', 'but')",10.687479401831684
1072,"('over', 'his', 'head')",10.686406381297267
1073,"('be', 'almost', 'sure')",10.68588034483297
1074,"('of', 'human', 'right')",10.683554453764678
1075,"('feel', 'as', 'if')",10.681342951632992
1076,"('Jimmy', 'Skunk', 'go')",10.680201706820512
1077,"('say', 'the', 'Interpreter')",10.677246101416902
1078,"('Peter', 'Rabbit', 'come')",10.673775898599771
1079,"('sitting', 'on', 'a')",10.667229526806185
1080,"('and', 'Billy', 'Mink')",10.661552211571959
1081,"('be', 'so', 'prou')",10.661317091793158
1082,"('plain', 'to', 'see')",10.659101034338882
1083,"('Jimmy', 'Skunk', 'have')",10.6581287382608
1084,"('a', 'few', 'day')",10.653959510992298
1085,"('roll', 'over', 'and')",10.651629860603396
1086,"('but', 'you', 'patch')",10.65082686125352
1087,"('the', 'same', 'thing')",10.649143833603627
1088,"('very', 'very', 'still')",10.64619567650615
1089,"('as', 'a', 'result')",10.641468046844892
1090,"('say', 'little', 'Joe')",10.640356538817006
1091,"('in', 'the', 'moonlight')",10.638030706630992
1092,"('the', 'old', 'stump')",10.63371771375991
1093,"('do', 'not', 'mind')",10.633537991937626
1094,"('around', 'the', 'world')",10.63230072491946
1095,"('percent', 'of', 'us')",10.6287484127702
1096,"('see', 'Reddy', 'Fox')",10.628115916908484
1097,"('Buster', 'bear', 'and')",10.627003013904101
1098,"('for', 'Jimmy', 'Skunk')",10.626343955733159
1099,"('Johnny', 'Chuck', 'Jimmy')",10.62505787132839
1100,"('the', 'American', 'dream')",10.622118055668214
1101,"('sat', 'on', 'his')",10.618835564121142
1102,"(""'"", 'll', 'do')",10.618658143463172
1103,"('walk', 'through', 'the')",10.617963423449577
1104,"('home', 'behind', 'the')",10.617783518473459
1105,"('may', 'happen', 'to')",10.61630831404928
1106,"('the', 'white', 'house')",10.615206462464204
1107,"('not', 'afford', 'to')",10.60570286258276
1108,"('then', 'little', 'Joe')",10.603547014686544
1109,"('down', 'the', 'hill')",10.600817809586314
1110,"('but', 'mister', 'Chipmunk')",10.600016560581349
1111,"('when', 'Peter', 'Rabbit')",10.594714268693927
1112,"('a', 'right', 'smart')",10.59458096391337
1113,"('know', 'just', 'how')",10.594150970646627
1114,"('Green', 'forest', 'as')",10.593952491488974
1115,"('but', 'Reddy', 'Fox')",10.589882134786848
1116,"('any', 'one', 'who')",10.589412565576929
1117,"('Billy', 'Mink', 'I')",10.586024930101171
1118,"('for', 'a', 'nap')",10.585986755063743
1119,"('Granny', 'Fox', '')",10.585820240674224
1120,"('find', 'Johnny', 'Chuck')",10.581771165575486
1121,"('no', 'longer', 'have')",10.5794481259727
1122,"('as', 'well', 'as')",10.572827576011793
1123,"('about', 'Johnny', 'Chuck')",10.567965366050455
1124,"('begin', 'to', 'wonder')",10.56676317331641
1125,"('Sammy', 'Jay', 'and')",10.56632966316667
1126,"('no', 'longer', 'a')",10.56275130833551
1127,"('Christian', 'go', 'on')",10.561529892243442
1128,"('that', 'Sammy', 'Jay')",10.561440233486948
1129,"('never', 'come', 'out')",10.555333132796424
1130,"('laugh', 'and', 'laugh')",10.553205411558245
1131,"('can', 'not', 'understand')",10.551942499614459
1132,"('I', 'guess', 'I')",10.54940771246719
1133,"('when', 'he', 'heard')",10.548434397124268
1134,"('Billy', 'Mink', 'be')",10.54805707990215
1135,"('as', 'far', 'as')",10.542957046429656
1136,"('see', 'Johnny', 'Chuck')",10.540244608492007
1137,"('such', 'a', 'good')",10.533050186648818
1138,"('where', 'Reddy', 'Fox')",10.529828789554834
1139,"('distance', 'from', 'the')",10.52466419350435
1140,"('he', 'can', 'hardly')",10.524313541989937
1141,"('knew', 'not', 'what')",10.52275364555695
1142,"('be', 'very', 'polite')",10.522435453495067
1143,"('through', 'the', 'Green')",10.52107247115423
1144,"('tell', 'Reddy', 'Fox')",10.517639380546917
1145,"('the', 'old', 'stone')",10.513423480042196
1146,"('lot', 'of', 'other')",10.509764976991065
1147,"('do', 'not', 'mean')",10.506328971894519
1148,"('the', 'same', 'time')",10.502255996797807
1149,"('where', 'Johnny', 'Chuck')",10.500851170191918
1150,"('that', 'Jimmy', 'Skunk')",10.496324751951143
1151,"('Breeze', 'of', 'old')",10.492870892155565
1152,"(""'s"", 'boy', 'have')",10.491971010670834
1153,"('have', 'run', 'away')",10.489374954615425
1154,"('do', 'not', 'care')",10.485267356366695
1155,"('say', 'a', 'word')",10.482603013981791
1156,"('at', 'Jimmy', 'Skunk')",10.482262329208602
1157,"('of', 'no', 'use')",10.481907024440925
1158,"('be', 'very', 'prou')",10.476141801221132
1159,"('Green', 'Meadows', 'they')",10.476019241336658
1160,"('as', 'his', 'short')",10.469504718409269
1161,"('what', 'we', 'need')",10.468817676299352
1162,"('Mink', 'and', 'Jerry')",10.462868217148223
1163,"('on', 'the', 'edge')",10.460156493460296
1164,"('the', 'big', 'stone')",10.458497269538608
1165,"('to', 'his', 'feet')",10.456816186451004
1166,"('make', 'a', 'pond')",10.456361963743536
1167,"('tell', 'the', 'truth')",10.452539814242204
1168,"('a', 'couple', 'of')",10.444315429441318
1169,"('when', 'little', 'Joe')",10.440838583733143
1170,"('Billy', 'Mink', 'have')",10.432935540373887
1171,"('the', 'long', 'grass')",10.431880343676113
1172,"('all', 'his', 'neighbor')",10.423750488780424
1173,"('mother', 'nature', 'and')",10.423585104987826
1174,"('Green', 'Meadows', 'as')",10.41838092690552
1175,"('Green', 'Meadow', 'to')",10.417881803955169
1176,"('have', 'too', 'much')",10.417429705294893
1177,"('Reddy', 'Fox', 'have')",10.417381384324887
1178,"('on', 'the', 'floor')",10.417087771568408
1179,"('see', 'Peter', 'Rabbit')",10.41696806713087
1180,"('Sammy', 'Jay', 'it')",10.411591287902421
1181,"('I', 'wonder', 'what')",10.410420697541916
1182,"('do', 'not', 'stop')",10.409367242007438
1183,"('he', 'feel', 'sure')",10.407243610494419
1184,"('big', 'mouth', 'and')",10.405871138773573
1185,"('into', 'the', 'Smiling')",10.400451303093757
1186,"('that', 'old', 'barrel')",10.399917970766666
1187,"('the', 'white', 'Meadow')",10.39656617598887
1188,"('visit', 'the', 'Green')",10.396290846444199
1189,"('fast', 'as', 'his')",10.391502206407996
1190,"('Green', 'forest', 'he')",10.390406430175712
1191,"('Johnny', 'Chuck', 'have')",10.388403764961971
1192,"('laugh', 'until', 'he')",10.383106348182057
1193,"('as', 'hard', 'as')",10.37647257627987
1194,"('what', 'it', 'mean')",10.372788707499865
1195,"('Jimmy', 'Skunk', 'and')",10.372172236629122
1196,"('and', 'Jimmy', 'Skunk')",10.372172236629122
1197,"('Grandfather', 'Frog', 'have')",10.366672760363972
1198,"('from', 'his', 'own')",10.365026422830212
1199,"('on', 'her', 'way')",10.360025744149073
1200,"('on', 'Jimmy', 'Skunk')",10.35918642122705
1201,"('scramble', 'to', 'his')",10.357280512900093
1202,"('Grandfather', 'Frog', 'and')",10.356350701345722
1203,"('up', 'the', 'Lone')",10.35212364323284
1204,"('so', 'Johnny', 'Chuck')",10.351661262638363
1205,"('at', 'Johnny', 'Chuck')",10.350040879659701
1206,"('begin', 'to', 'run')",10.343621494606133
1207,"('Peter', 'Rabbit', '')",10.339410257409906
1208,"('it', 'seem', 'as')",10.33404657922058
1209,"('in', 'the', 'World')",10.333176125102575
1210,"('little', 'Joe', '')",10.333091760862992
1211,"('crept', 'out', 'of')",10.32937215987269
1212,"('just', 'as', 'if')",10.328452119202801
1213,"('till', 'he', 'come')",10.32793574517121
1214,"('Peter', 'Rabbit', 'who')",10.323936665228704
1215,"('at', 'the', 'top')",10.321465741771252
1216,"('face', 'of', 'farmer')",10.314199848248435
1217,"('a', 'very', 'nice')",10.313275007796438
1218,"('the', 'little', 'bush')",10.310387430269152
1219,"('what', 'kind', 'of')",10.304338221746711
1220,"('when', 'Johnny', 'Chuck')",10.302953310776225
1221,"('then', 'old', 'mother')",10.301213245459838
1222,"('to', 'jump', 'over')",10.291962174556115
1223,"('', 'will', 'not')",10.291260841725858
1224,"('get', 'ready', 'to')",10.290565203344844
1225,"('and', 'Sammy', 'Jay')",10.286221743973933
1226,"('now', 'Peter', 'Rabbit')",10.285832060203202
1227,"('long', 'enough', 'to')",10.282852529574686
1228,"('Toad', 'do', 'with')",10.274935497038616
1229,"('Reddy', 'Fox', 'just')",10.274913116687948
1230,"('by', 'this', 'time')",10.274029771772984
1231,"('Peter', 'Rabbit', 'have')",10.265127223600828
1232,"('understand', 'it', 'at')",10.26376267926494
1233,"('little', 'people', 'who')",10.260012574537843
1234,"('hurry', 'over', 'to')",10.257284722923373
1235,"('so', 'far', 'as')",10.254888965149945
1236,"('the', 'little', 'dog')",10.252243387915168
1237,"('a', 'joke', 'on')",10.252192027527343
1238,"('the', 'world', '’s')",10.244849057312514
1239,"('come', 'in', 'sight')",10.243977021251826
1240,"('do', 'not', 'notice')",10.24329456606073
1241,"('really', '', 'do')",10.24325817526148
1242,"('at', 'Reddy', 'Fox')",10.241514975272683
1243,"('try', 'to', 'keep')",10.238044080793255
1244,"('I', 'have', 'got')",10.232342587628768
1245,"('a', 'place', 'where')",10.231735962825649
1246,"('do', 'not', 'want')",10.231221733760158
1247,"('Grandfather', 'Frog', 'I')",10.227581398597959
1248,"('try', 'to', 'find')",10.22669640308995
1249,"('but', 'Jimmy', 'Skunk')",10.219194776640414
1250,"('now', 'Johnny', 'Chuck')",10.21646352362195
1251,"('with', 'a', 'gun')",10.216122772819823
1252,"('we', 'speak', 'for')",10.215204581065528
1253,"('he', 'sat', 'down')",10.212433948438704
1254,"('there', 'be', 'nothing')",10.20549311355835
1255,"('go', 'to', 'sleep')",10.202959159449996
1256,"('this', 'morning', 'say')",10.199001549078066
1257,"('long', 'ear', 'and')",10.194829641773651
1258,"('Squirrel', 'and', 'mister')",10.193979971886534
1259,"('the', 'World', 'say')",10.191819274246658
1260,"('be', 'no', 'doubt')",10.191137050276414
1261,"('not', 'stop', 'there')",10.184226976308342
1262,"('can', 'not', 'keep')",10.183442106501218
1263,"('a', 'little', 'bit')",10.182865956891526
1264,"('now', 'Reddy', 'Fox')",10.175051815093465
1265,"('to', 'go', 'forward')",10.166433283424883
1266,"('old', 'Pasture', 'and')",10.165341465750995
1267,"('watch', 'out', 'for')",10.160703364882963
1268,"('take', 'hold', 'of')",10.159788988793515
1269,"('little', 'meadow', 'and')",10.15871877073356
1270,"('and', 'women', 'who')",10.158344930378473
1271,"('he', ""'"", 'll')",10.153957181212192
1272,"('seat', 'in', 'the')",10.152603879460752
1273,"('in', 'the', 'daytime')",10.152603879460749
1274,"('in', 'the', 'midst')",10.152603879460749
1275,"('little', 'more', 'than')",10.145732955331493
1276,"('Rabbit', 'and', 'Bobby')",10.145180673408081
1277,"('so', 'surprise', 'that')",10.143140117367462
1278,"('the', 'big', 'green')",10.142995443810673
1279,"('a', 'lot', 'of')",10.1410030127213
1280,"('that', 'who', 'seek')",10.139706090590796
1281,"('the', 'common', 'good')",10.138332756418897
1282,"('so', 'Jimmy', 'Skunk')",10.13595940876695
1283,"('try', 'to', 'run')",10.133201714935758
1284,"('do', 'not', 'believe')",10.129123546141418
1285,"('Billy', 'Possum', 'and')",10.126594811225601
1286,"('so', 'fast', 'that')",10.124031294419755
1287,"('make', 'his', 'voice')",10.12241057859855
1288,"('can', 'not', 'stand')",10.11962700890378
1289,"('down', 'the', 'Laughing')",10.119359884619016
1290,"('Granny', 'Fox', 'will')",10.11923089400419
1291,"('Grandfather', 'Frog', 'be')",10.119224220507533
1292,"('ready', 'to', 'go')",10.116802515700282
1293,"('fast', 'as', 'he')",10.1101685085114
1294,"('mister', 'Toad', 'and')",10.104242867067324
1295,"('be', 'so', 'excit')",10.101889683179134
1296,"('the', 'place', 'where')",10.100765908565549
1297,"('towards', 'the', 'old')",10.09838598076336
1298,"('know', 'all', 'about')",10.097714500452113
1299,"(""'s"", 'great', 'great')",10.088120146149276
1300,"('the', 'little', 'pool')",10.087995008932705
1301,"('to', 'make', 'sure')",10.086455316771183
1302,"('we', 'be', 'bound')",10.086418274416705
1303,"('and', 'laugh', 'until')",10.08272892585397
1304,"('they', ""'"", 'll')",10.08171782323139
1305,"('when', 'he', 'reach')",10.078949113823047
1306,"('on', 'the', 'doorstep')",10.07828585811665
1307,"('be', 'here', 'today')",10.075278022953714
1308,"('sure', 'that', 'no')",10.073689738445676
1309,"('make', 'up', 'his')",10.071830612015884
1310,"('about', 'Reddy', 'Fox')",10.070874173745786
1311,"('mister', 'Toad', 'be')",10.068750247398793
1312,"('Chuck', ""'s"", 'old')",10.065771847974737
1313,"('on', 'his', 'big')",10.065007962152954
1314,"('but', 'Johnny', 'Chuck')",10.064947020761519
1315,"('of', 'a', 'sudden')",10.063493645500387
1316,"('begin', 'to', 'talk')",10.06272066797882
1317,"('little', 'Breeze', 'of')",10.060322381716553
1318,"('so', 'smart', 'that')",10.055192418091757
1319,"('the', 'dear', 'old')",10.054468864233147
1320,"('Peter', 'Rabbit', 'and')",10.053171303412924
1321,"('mister', 'Toad', 'have')",10.053164381421436
1322,"('a', 'twinkle', 'in')",10.053096782252723
1323,"('be', 'content', 'with')",10.049096648210966
1324,"('Johnny', 'Chuck', '')",10.047649299492203
1325,"('a', 'little', 'pool')",10.04208730110873
1326,"('in', 'us', 'history')",10.036423108891011
1327,"('race', 'over', 'to')",10.0323183579231
1328,"('Johnny', 'Chuck', 'who')",10.032175707311001
1329,"('meadow', 'people', 'be')",10.030928525512042
1330,"(""'"", 'Billy', 'say')",10.029109369354106
1331,"('a', 'long', 'long')",10.020664993898595
1332,"('Reddy', 'Fox', 'who')",10.020511342176576
1333,"('hurry', 'away', 'to')",10.01826787618208
1334,"('believe', 'that', 'America')",10.0164457866112
1335,"('you', 'know', 'why')",10.013321609983123
1336,"('then', 'do', 'Christian')",10.013100198100116
1337,"('a', 'funny', 'little')",10.01294095544921
1338,"('a', 'minute', 'or')",10.012264246535661
1339,"('I', 'have', 'direct')",10.009950166292317
1340,"('mother', 'nature', 'be')",10.009580862065569
1341,"('recording', 'be', 'in')",10.0029173056753
1342,"('Chuck', 'Chuck', 'Chuck')",10.002109521289764
1343,"('forest', 'of', 'course')",9.999876213717787
1344,"('Jimmy', 'Skunk', 'be')",9.995642699125526
1345,"('Johnny', 'Chuck', 'now')",9.994071102285499
1346,"('at', 'Peter', 'Rabbit')",9.989725140997713
1347,"('place', 'where', 'he')",9.978400311690546
1348,"('but', 'Peter', 'Rabbit')",9.978196355425492
1349,"('look', 'for', 'some')",9.978012378768035
1350,"('ran', 'that', 'way')",9.97598722275372
1351,"('want', 'to', 'live')",9.974664491313625
1352,"('in', 'search', 'of')",9.973621928969639
1353,"('each', 'other', 'and')",9.961756264447374
1354,"('be', 'better', 'than')",9.959664107721409
1355,"('be', 'make', 'room')",9.9564236087089
1356,"('the', 'next', 'day')",9.955645808647269
1357,"('when', 'she', 'get')",9.953276245754438
1358,"('and', 'us', 'allie')",9.952454706505954
1359,"('as', 'Jimmy', 'Skunk')",9.950096301714247
1360,"('in', 'the', 'middle')",9.948370827243142
1362,"('Johnny', 'Chuck', 'Chuck')",9.938408289206453
1361,"('Chuck', 'Chuck', 'Johnny')",9.938408289206453
1363,"('walk', 'over', 'to')",9.933914653862104
1364,"('can', 'not', 'walk')",9.933760463592439
1365,"('have', 'not', 'got')",9.925885901503847
1366,"('look', 'down', 'from')",9.921948075842622
1367,"('because', 'you', 'know')",9.920705350372
1368,"('Reddy', 'Fox', '')",9.920507716937841
1369,"('that', 'Grandfather', 'Frog')",9.91536215685933
1370,"('he', 'told', 'i')",9.911221668084984
1371,"('after', 'a', 'long')",9.908874168441038
1372,"('Green', 'forest', 'to')",9.896765785258644
1373,"('be', 'so', 'frightene')",9.891322697239481
1374,"('by', 'reason', 'of')",9.890581573704548
1375,"('mister', 'Trout', 'and')",9.88471009987012
1376,"('look', 'down', 'at')",9.86648104053409
1377,"('know', 'just', 'what')",9.866475410308297
1378,"('of', 'old', 'mother')",9.865597586576449
1379,"('come', 'right', 'out')",9.85556615658447
1380,"('such', 'a', 'thing')",9.847760627254942
1381,"('Polly', 'Chuck', 'and')",9.846986077201297
1382,"('may', 'be', 'sure')",9.845007872711406
1383,"('I', 'wish', 'I')",9.844863595993356
1384,"('Johnny', 'Chuck', 'will')",9.844094358655962
1385,"('and', 'forest', 'people')",9.833381479644615
1386,"('at', 'the', 'same')",9.830613542964148
1387,"('it', 'certainly', 'do')",9.829371069271112
1388,"('of', 'hard', 'work')",9.824205308319769
1389,"(""'s"", 'boy', ""'s"")",9.816428818710108
1390,"('no', 'use', 'to')",9.813557187033517
1391,"('of', 'Sammy', 'Jay')",9.806396248320894
1392,"('on', 'my', 'back')",9.804696037496427
1393,"('do', 'not', 'need')",9.803714882519095
1394,"('if', 'you', 'want')",9.802582454457863
1395,"(""'"", 'say', 'mister')",9.802021659926702
1396,"('into', 'the', 'water')",9.800123631476016
1397,"('the', 'little', 'star')",9.792811769277872
1398,"('the', 'Adventure', 'of')",9.789783419124202
1399,"('can', 'not', 'get')",9.787783445151327
1400,"('Reddy', 'Fox', 'say')",9.782987652218964
1401,"('from', 'Reddy', 'Fox')",9.782408837751458
1402,"('be', 'so', 'surprise')",9.779961588291776
1403,"('in', 'his', 'heart')",9.779901489605283
1404,"('a', 'great', 'hurry')",9.777238531586612
1405,"('for', 'the', 'winter')",9.776223628447351
1406,"('begin', 'to', 'feel')",9.776099441827416
1407,"('tail', 'at', 'all')",9.768281698844369
1408,"('I', 'meet', 'with')",9.768242314390445
1409,"('of', 'Johnny', 'Chuck')",9.767011677012434
1410,"('he', 'can', 'swim')",9.766071288193316
1411,"('be', 'Sammy', 'Jay')",9.765302297135154
1412,"('with', 'the', 'Soviet')",9.7639372416374
1413,"('very', 'straight', 'and')",9.759561934333249
1414,"('to', 'keep', 'out')",9.756917391056643
1415,"('then', 'suddenly', 'he')",9.756230717606208
1416,"('as', 'long', 'as')",9.752595195285355
1417,"('for', 'Reddy', 'Fox')",9.7505934185765
1418,"('sat', 'down', 'to')",9.747939649181145
1419,"('little', 'Breezes', 'all')",9.746362234279712
1420,"('at', 'the', 'foot')",9.744983471438456
1421,"('from', 'the', 'hollow')",9.742255628576977
1422,"('look', 'as', 'if')",9.742017124691177
1423,"(""'"", 'say', 'old')",9.734729722387272
1424,"('and', 'Buster', 'bear')",9.733918217820616
1425,"('we', 'must', 'make')",9.733580840970138
1426,"('his', 'little', 'black')",9.733002873058183
1427,"('Otter', 'and', 'Billy')",9.726507653412728
1428,"('at', 'the', 'gate')",9.720735925191779
1429,"('Grandfather', 'Frog', 'he')",9.718128668337954
1430,"('quite', 'out', 'of')",9.717937447790344
1431,"('have', 'learne', 'to')",9.717827176748507
1432,"('have', 'ever', 'see')",9.711602575752437
1433,"('the', 'little', 'Trout')",9.709483385678976
1434,"('think', 'no', 'one')",9.709366667429052
1435,"('for', 'a', 'minute')",9.706280988781455
1436,"('be', 'twice', 'as')",9.705459590186777
1437,"('for', 'Johnny', 'Chuck')",9.704542285854636
1438,"('Green', 'forest', 'it')",9.700825378946359
1439,"('little', 'bush', 'of')",9.700426436630174
1440,"('he', 'have', 'learne')",9.69689464883582
1441,"('will', 'be', 'able')",9.693332785027902
1442,"('he', 'sat', 'up')",9.682930674523462
1443,"('a', 'America', 'where')",9.678688642181253
1444,"('a', 'chance', 'to')",9.678410282611232
1445,"('human', 'right', 'and')",9.67795312224747
1446,"('Reddy', 'Fox', 'look')",9.676982483338488
1447,"('little', 'pool', 'he')",9.67327443255369
1448,"('not', 'understand', 'it')",9.672152945538844
1449,"('hunt', 'for', 'his')",9.663600677290802
1450,"('from', 'behind', 'a')",9.663496365537423
1451,"('and', 'farmer', 'Brown')",9.661575047877822
1452,"('Johnny', 'Chuck', 'just')",9.660972996603874
1453,"('be', 'big', 'enough')",9.65988513630003
1454,"('for', 'a', 'few')",9.656953276417887
1455,"('no', 'one', 'can')",9.655292590193092
1456,"('what', 'have', 'happen')",9.653907271245934
1457,"('for', 'Peter', 'Rabbit')",9.64837994035203
1458,"('then', 'Reddy', 'Fox')",9.646642454537584
1459,"('do', 'you', 'think')",9.642189517094998
1460,"('Peter', 'Rabbit', 'I')",9.640609034664571
1461,"('be', 'ry', 'of')",9.640096845338746
1462,"('be', 'able', 'to')",9.639777970614638
1463,"('pick', 'out', 'the')",9.636228932915962
1464,"('on', 'his', 'back')",9.634771036054111
1465,"('to', 'show', 'how')",9.633922791221451
1466,"('ago', 'when', 'the')",9.63384734825032
1467,"('the', 'night', 'before')",9.628990932809678
1468,"('Green', 'Meadows', 'he')",9.61537279517599
1469,"('in', 'order', 'to')",9.609698128592946
1470,"('I', '', 'do')",9.609103386679045
1471,"('I', 'be', 'glad')",9.605261884624685
1472,"('to', 'run', 'away')",9.598728984668298
1473,"('the', 'Slough', 'of')",9.597138341181807
1474,"('where', 'she', 'can')",9.596538533337029
1475,"('on', 'his', 'mind')",9.59445140549418
1476,"('do', 'not', 'matter')",9.578841471678892
1477,"('I', 'just', 'want')",9.572026015129204
1478,"('can', 'not', 'find')",9.571190384207735
1479,"('can', 'not', 'remember')",9.571190384207735
1480,"('tell', 'you', 'what')",9.571151349507076
1481,"('over', 'the', 'wall')",9.570273005602505
1482,"(""'s"", 'boy', 'will')",9.569149981111096
1483,"('try', 'to', 'make')",9.568607011908565
1484,"('thank', 'you', 'for')",9.567650413763186
1485,"('the', 'midst', 'of')",9.56739099778775
1486,"('be', 'a', 'librivox')",9.56672021053846
1487,"('sat', 'down', 'and')",9.564133222690305
1488,"('not', 'know', 'what')",9.563395630054295
1489,"('just', 'a', 'minute')",9.563176025979779
1490,"('put', 'on', 'his')",9.561254012530359
1491,"('boy', '', 'do')",9.560336870487443
1492,"('try', 'to', 'get')",9.559313260373031
1493,"('do', 'not', 'seem')",9.558167903414141
1494,"('of', 'Jimmy', 'Skunk')",9.551309823141022
1495,"('meet', 'with', 'in')",9.549226374992557
1496,"('man', 'that', 'sat')",9.54839355160778
1497,"('to', 'each', 'other')",9.54610062052194
1498,"('there', 'be', 'no')",9.545328576737148
1499,"('have', 'not', 'se')",9.544015266160201
1500,"('that', 'Unc', ""'"")",9.543835747675967
1501,"('of', 'his', 'neighbor')",9.537766537691429
1502,"('Johnny', 'Chuck', 'but')",9.534432304062744
1503,"('so', 'full', 'of')",9.534174391689355
1504,"('one', 'edge', 'of')",9.53203709948129
1505,"('be', 'hard', 'work')",9.531572590138065
1506,"(""'"", 'Billy', '')",9.52919951345769
1507,"('up', 'the', 'hill')",9.526153043007895
1508,"('Grandfather', 'Frog', 'in')",9.523138632029823
1509,"('of', 'Grandfather', 'Frog')",9.52288825107799
1510,"('Reddy', 'Fox', 'be')",9.515707681310182
1511,"('just', 'a', 'few')",9.513848313616208
1512,"('you', 'ought', 'to')",9.506543378119026
1513,"('Johnny', 'Chuck', 'and')",9.498375939661436
1514,"('in', 'his', 'hand')",9.495366014560563
1515,"('to', 'play', 'with')",9.495025108593257
1516,"('do', 'not', 'move')",9.492253786682802
1517,"('on', 'the', 'ground')",9.491726572461165
1518,"('find', 'the', 'best')",9.487305232402885
1519,"('Pool', 'and', 'ask')",9.48532267261416
1520,"('when', 'Reddy', 'Fox')",9.483934023584183
1521,"('this', 'election', 'be')",9.483499472356744
1522,"('have', 'got', 'to')",9.480787979447655
1523,"('look', 'down', 'on')",9.480370726718746
1524,"('the', 'edge', 'of')",9.480098919991583
1525,"('little', 'path', 'to')",9.480028720974339
1526,"('us', 'nation', ""'s"")",9.479978125622218
1527,"('Reddy', 'Fox', 'and')",9.478443958543394
1528,"('soon', 'as', 'they')",9.477600714485888
1529,"('to', 'find', 'out')",9.477373602403762
1530,"('be', 'very', 'busy')",9.476141801221129
1531,"('he', 'have', 'forgote')",9.471828093201047
1532,"('Reddy', 'Fox', 'come')",9.469886249098554
1533,"('to', 'farmer', 'Brown')",9.46831182528884
1534,"('no', 'one', 'will')",9.467647355171938
1535,"('Peter', 'Rabbit', 'but')",9.463623182595736
1536,"('stop', 'to', 'think')",9.46325859756255
1537,"('of', 'Reddy', 'Fox')",9.462565562650155
1538,"('at', 'least', 'he')",9.462134550730045
1539,"('make', 'a', 'face')",9.456361963743532
1540,"('begin', 'to', 'cry')",9.45573186092767
1541,"('so', 'he', 'kept')",9.450698780883261
1542,"('he', 'never', 'never')",9.44677197468106
1543,"('top', 'of', 'his')",9.440667849586351
1544,"('very', 'tire', 'and')",9.437633839445887
1545,"('just', 'as', 'much')",9.436559687884188
1546,"('the', 'old', 'log')",9.43481364534583
1547,"('not', 'know', 'why')",9.434409189334218
1548,"('a', 'while', 'Johnny')",9.434223431444888
1549,"('Johnny', 'Chuck', 'be')",9.433736974333385
1550,"('we', 'believe', 'in')",9.432434302230789
1551,"('everybody', 'know', 'that')",9.430383251493716
1552,"('in', 'a', 'corner')",9.426314105836934
1553,"('at', 'last', 'he')",9.421492566232704
1554,"('stop', 'there', 'I')",9.420294334541865
1555,"('little', 'bag', 'of')",9.41185693868924
1556,"('be', 'very', 'tire')",9.402141219777352
1557,"('have', 'a', 'chance')",9.39913125111605
1558,"('be', 'so', 'busy')",9.398282685959362
1559,"('edge', 'of', 'the')",9.396440990944676
1560,"('for', 'old', 'mother')",9.388090696139805
1561,"('than', 'ever', 'he')",9.385766793353952
1562,"('he', 'scratch', 'his')",9.385257585468356
1563,"('thing', 'about', 'it')",9.38412805775289
1564,"('Granny', 'Fox', 'be')",9.379565884428647
1565,"('look', 'at', 'Reddy')",9.376375392864908
1566,"('mother', 'nature', 'to')",9.36638343197487
1567,"('mister', 'Coon', 'have')",9.362647709942152
1568,"('such', 'a', 'big')",9.359567365793318
1569,"('look', 'behind', 'he')",9.359182144011733
1570,"('over', 'and', 'over')",9.351706042131525
1571,"('the', 'old', 'barrel')",9.349924747759317
1572,"('Green', 'Meadows', 'to')",9.346798705893693
1573,"(""'s"", 'boy', 'be')",9.344058144365313
1574,"('wonder', 'if', 'he')",9.338849949700126
1575,"('big', 'enough', 'to')",9.338615801096694
1576,"('in', 'his', 'mouth')",9.337278158654541
1577,"('think', 'of', 'nothing')",9.333286687439205
1578,"('on', 'top', 'of')",9.332347194958697
1579,"('ever', 'and', 'ever')",9.324517160860708
1580,"('Reddy', 'Fox', 'as')",9.32078365986068
1581,"('Jimmy', 'Skunk', 'it')",9.320003595005428
1582,"('land', 'with', 'a')",9.31565844637074
1583,"('have', 'thotch', 'of')",9.314655716774602
1584,"('Coon', 'and', 'Jimmy')",9.31419052203713
1585,"('on', 'Johnny', 'Chuck')",9.311853869264667
